Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Hawthorn Games (W-D-L W%),Hawthorn Goals (Ave.)
15,"Allan, Ben",24y 163d,55 (37-0-18 67.27%),33 (0.60),←,
7,"Ayres, Gary",32y 180d,253 (185-1-67 73.32%),69 (0.27),←,
29,"Baxter, Darren",28y 8d,130 (64-3-63 50.38%),28 (0.22),1 (1-0-0 100.00%),
5,"Collins, Andrew",27y 336d,125 (92-0-33 73.60%),30 (0.24),←,
3,"Condon, Anthony",25y 111d,82 (60-0-22 73.17%),32 (0.39),←,
9,"Crawford, Shane",18y 199d,1 (1-0-0 100.00%),1 (1.00),←,
14,"Dear, Greg",29y 344d,127 (97-0-30 76.38%),18 (0.14),←,
13,"Dear, Paul",26y 89d,74 (52-0-22 70.27%),61 (0.82),←,
19,"Dunstall, Jason",28y 225d,169 (131-0-38 77.51%),790 (4.67),←,
16,"Gowers, Andrew",23y 350d,46 (34-0-12 73.91%),26 (0.57),←,
6,"Hall, Tony",28y 192d,78 (62-0-16 79.49%),122 (1.56),←,
17,"Hudson, Paul",22y 250d,53 (39-0-14 73.58%),104 (1.96),←,
11,"Jarman, Darren",26y 58d,48 (33-0-15 68.75%),73 (1.52),←,
1,"Jencke, Ray",27y 2d,118 (85-0-33 72.03%),23 (0.19),←,
24,"Langford, Chris",30y 84d,218 (164-1-53 75.46%),31 (0.14),←,
12,"Lawrence, Stephen",23y 339d,68 (47-0-21 69.12%),17 (0.25),←,
36,"Nixon, Ricky",29y 358d,60 (22-0-38 36.67%),35 (0.58),5 (5-0-0 100.00%),2 (0.40)
44,"Platten, John",30y 10d,160 (119-0-41 74.38%),166 (1.04),←,
18,"Pritchard, Darrin",27y 6d,127 (94-0-33 74.02%),70 (0.55),←,
25,"Taylor, Jason",24y 185d,28 (14-0-14 50.00%),15 (0.54),21 (13-0-8 61.90%),11 (0.52)
Totals,Totals,26y 284d,2020 (1432-5-583 70.89%),1744 (0.86),,
C,"Joyce, Alan",50y 157d,73 (55-0-18 75.34%),,←,
