Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Essendon Games (W-D-L W%),Essendon Goals (Ave.)
47,"Ambrose, Patrick",22y 293d,8 (5-0-3 62.50%),5 (0.63),←,
12,"Baguley, Mark",27y 31d,41 (21-0-20 51.22%),2 (0.05),←,
2,"Bellchambers, Tom",24y 347d,66 (28-1-37 43.18%),50 (0.76),←,
32,"Colyer, Travis",22y 301d,36 (18-0-18 50.00%),23 (0.64),←,
6,"Daniher, Joe",20y 109d,18 (10-0-8 55.56%),19 (1.06),←,
15,"Dempsey, Courtenay",26y 297d,96 (45-2-49 47.92%),25 (0.26),←,
31,"Fletcher, Dustin",39y 45d,389 (229-5-155 59.51%),70 (0.18),←,
9,"Goddard, Brendon",29y 32d,238 (147-3-88 62.39%),132 (0.55),33 (21-0-12 63.64%),28 (0.85)
21,"Heppell, Dyson",22y 38d,75 (40-1-34 54.00%),17 (0.23),←,
1,"Hibberd, Michael",24y 169d,57 (32-0-25 56.14%),7 (0.12),←,
39,"Hocking, Heath",26y 176d,109 (53-2-54 49.54%),38 (0.35),←,
26,"Hooker, Cale",25y 251d,101 (47-1-53 47.03%),7 (0.07),←,
40,"Howlett, Ben",25y 243d,87 (46-1-40 53.45%),44 (0.51),←,
18,"Hurley, Michael",24y 20d,90 (44-2-44 50.00%),100 (1.11),←,
28,"Kavanagh, Elliott",21y 33d,6 (2-0-4 33.33%),2 (0.33),←,
17,"Melksham, Jake",22y 296d,91 (44-1-46 48.90%),48 (0.53),←,
27,"Merrett, Zach",18y 261d,10 (6-0-4 60.00%),6 (0.60),←,
23,"Myers, David",24y 356d,74 (38-0-36 51.35%),22 (0.30),←,
30,"Ryder, Paddy",26y 99d,160 (74-3-83 47.19%),107 (0.67),←,
5,"Stanton, Brent",28y 51d,216 (93-3-120 43.75%),143 (0.66),←,
8,"Winderlich, Jason",29y 254d,119 (48-1-70 40.76%),77 (0.65),←,
11,"Zaharakis, David",24y 120d,100 (51-1-48 51.50%),83 (0.83),←,
Totals,Totals,25y 124d,2187 (1121-27-1039 51.26%),1027 (0.47),,
C,"Thompson, Mark",50y 214d,273 (168-3-102 62.09%),,13 (7-0-6 53.85%),
