St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),St Kilda Games (W-D-L W%),St Kilda Goals (Ave.)
10,"Baker, Steven",23y 73d,65 (19-1-45 30.00%),16 (0.25),←,
14,"Ball, Luke",19y 70d,12 (6-0-6 50.00%),7 (0.58),←,
27,"Blake, Jason",22y 141d,36 (8-1-27 23.61%),7 (0.19),←,
20,"Clarke, Xavier",19y 309d,34 (10-1-23 30.88%),16 (0.47),←,
26,"Dal Santo, Nick",19y 162d,22 (5-1-16 25.00%),9 (0.41),←,
22,"Fisher, Leigh",19y 106d,1 (1-0-0 100.00%),1 (1.00),←,
9,"Gehrig, Fraser",27y 153d,164 (77-1-86 47.26%),214 (1.30),49 (14-0-35 28.57%),55 (1.12)
18,"Goddard, Brendon",18y 75d,14 (6-0-8 42.86%),3 (0.21),←,
2,"Hamill, Aaron",25y 348d,147 (65-0-82 44.22%),185 (1.26),55 (16-0-39 29.09%),71 (1.29)
35,"Harvey, Robert",31y 347d,273 (127-3-143 47.07%),158 (0.58),←,
7,"Hayes, Lenny",23y 201d,89 (26-2-61 30.34%),39 (0.44),←,
8,"Hudghton, Max",26y 335d,133 (51-2-80 39.10%),12 (0.09),←,
5,"Jones, Austinn",26y 309d,175 (69-2-104 40.00%),114 (0.65),←,
23,"Koschitzke, Justin",20y 317d,37 (10-0-27 27.03%),16 (0.43),←,
31,"Maguire, Matt",19y 65d,25 (7-0-18 28.00%),7 (0.28),←,
28,"Montagna, Leigh",19y 274d,9 (4-0-5 44.44%),8 (0.89),←,
38,"Murray, Allan",21y 75d,6 (4-0-2 66.67%),6 (1.00),5 (3-0-2 60.00%),6 (1.20)
19,"Penny, Luke",22y 176d,47 (22-0-25 46.81%),5 (0.11),12 (7-0-5 58.33%),
17,"Powell, Stephen",26y 330d,92 (54-1-37 59.24%),74 (0.80),18 (8-0-10 44.44%),10 (0.56)
12,"Riewoldt, Nick",20y 290d,46 (14-1-31 31.52%),49 (1.07),←,
13,"Voss, Brett",25y 162d,87 (33-2-52 39.08%),29 (0.33),52 (14-1-37 27.88%),18 (0.35)
30,"Wulf, Daniel",23y 76d,30 (6-1-23 21.67%),17 (0.57),←,
Totals,Totals,22y 333d,1544 (624-19-901 40.41%),992 (0.64),,
C,"Thomas, Grant",45y 170d,47 (14-1-32 30.85%),,←,
