Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
47,"Ambrose, Patrick",3,4,6,9,,,,4.0,,2.0,,4.0,,2.0,,3.0,6.0,1.0,,3.0,,,88.0
12,"Baguley, Mark",8,7,6,14,,1.0,,3.0,1.0,3.0,,3.0,,,,5.0,10.0,1.0,,4.0,,,93.0
22,"Carlisle, Jake",6,3,1,7,2,1.0,,2.0,,1.0,,1.0,1.0,,,3.0,4.0,2.0,2.0,,,,97.0
3,"Chapman, Paul",12,8,12,24,,,,8.0,1.0,2.0,4.0,1.0,1.0,,,8.0,17.0,,,2.0,2.0,1.0,82.0
32,"Colyer, Travis",13,3,3,16,1,1.0,,,1.0,8.0,2.0,2.0,,1.0,,6.0,10.0,,1.0,3.0,2.0,1.0,76.0
6,"Daniher, Joe",10,4,5,15,1,1.0,9.0,4.0,1.0,3.0,1.0,1.0,1.0,,,4.0,11.0,,1.0,,,,87.0
15,"Dempsey, Courtenay",10,6,5,15,,,,3.0,2.0,2.0,2.0,4.0,,,,4.0,10.0,,,,1.0,1.0,85.0
46 ↑,"Fantasia, Orazio",2,3,4,6,,,,,1.0,2.0,,1.0,,1.0,,4.0,4.0,,,2.0,2.0,,38.0
9,"Goddard, Brendon",18,9,10,28,3,2.0,1.0,3.0,2.0,6.0,3.0,,3.0,,3.0,10.0,17.0,2.0,5.0,1.0,,2.0,81.0
1,"Hibberd, Michael",18,12,5,23,,,,1.0,5.0,2.0,,,,,,3.0,19.0,,,3.0,,,83.0
39,"Hocking, Heath",3,4,9,12,1,,,4.0,,1.0,4.0,3.0,1.0,2.0,,5.0,7.0,,,1.0,,1.0,86.0
26 ↓,"Hooker, Cale",7,7,6,13,,,,1.0,1.0,,,2.0,1.0,,,6.0,7.0,2.0,,4.0,,,52.0
40,"Howlett, Ben",9,5,9,18,,,,11.0,1.0,2.0,4.0,2.0,4.0,,,9.0,10.0,,1.0,2.0,,,79.0
18,"Hurley, Michael",22,12,5,27,2,,,1.0,5.0,2.0,,,3.0,,2.0,7.0,19.0,2.0,2.0,8.0,4.0,2.0,99.0
27,"Merrett, Zach",13,3,6,19,1,,,10.0,,4.0,,1.0,1.0,,,9.0,10.0,,,,,2.0,75.0
23,"Myers, David",10,2,8,18,1,1.0,,6.0,,2.0,3.0,2.0,1.0,2.0,,11.0,7.0,2.0,,,,,86.0
30,"Ryder, Paddy",9,4,6,15,2,1.0,44.0,2.0,1.0,1.0,4.0,1.0,2.0,,,11.0,5.0,1.0,2.0,4.0,,1.0,90.0
5,"Stanton, Brent",15,1,7,22,,1.0,,3.0,2.0,2.0,,2.0,1.0,,,6.0,13.0,,,2.0,,,76.0
25,"Steinberg, Ariel",4,3,4,8,,,,1.0,2.0,,,1.0,,,,5.0,4.0,1.0,,7.0,,,96.0
4,"Watson, Jobe",11,4,13,24,,,,4.0,2.0,3.0,4.0,3.0,,1.0,,7.0,18.0,,,1.0,,1.0,82.0
8,"Winderlich, Jason",5,3,2,7,,,,3.0,,3.0,,,,,,1.0,6.0,,,,,,88.0
11,"Zaharakis, David",16,7,8,24,2,,,4.0,1.0,6.0,2.0,2.0,,1.0,,7.0,17.0,,1.0,,2.0,1.0,82.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,224,114,140,364,16,12.0,54.0,78.0,29.0,57.0,33.0,36.0,20.0,10.0,5.0,134.0,231.0,14.0,15.0,47.0,13.0,13.0,
Opposition,Opposition,186,82,135,321,13,11.0,26.0,62.0,35.0,47.0,37.0,43.0,10.0,20.0,1.0,129.0,192.0,4.0,13.0,46.0,17.0,12.0,
