Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Sydney Games (W-D-L W%),Sydney Goals (Ave.)
7,"Cunningham, Harry",21y 232d,44 (31-0-13 70.45%),24 (0.55),←,
37,"Goodes, Adam",35y 199d,365 (212-5-148 58.77%),454 (1.24),←,
39,"Grundy, Heath",29y 54d,179 (111-2-66 62.57%),23 (0.13),←,
4,"Hannebery, Dan",24y 152d,136 (88-2-46 65.44%),63 (0.46),←,
5,"Heeney, Isaac",19y 82d,6 (4-0-2 66.67%),7 (1.17),←,
33,"Jack, Brandon",21y 62d,20 (16-0-4 80.00%),12 (0.60),←,
15,"Jack, Kieren",28y 28d,179 (109-3-67 61.73%),129 (0.72),←,
32,"Jetta, Lewis",26y 83d,119 (79-2-38 67.23%),94 (0.79),←,
10,"Jones, Zak",20y 133d,9 (5-0-4 55.56%),1 (0.11),←,
12,"Kennedy, Josh",27y 36d,150 (96-2-52 64.67%),87 (0.58),137 (91-2-44 67.15%),83 (0.61)
11,"Laidler, Jeremy",25y 355d,60 (42-1-17 70.83%),6 (0.10),34 (27-0-7 79.41%),4 (0.12)
44,"Lloyd, Jake",21y 309d,36 (28-0-8 77.78%),10 (0.28),←,
3,"McVeigh, Jarrad",30y 110d,259 (159-4-96 62.16%),179 (0.69),←,
6,"Mitchell, Tom",22y 56d,32 (19-0-13 59.38%),18 (0.56),←,
13,"Nankervis, Toby",20y 348d,3 (1-0-2 33.33%),1 (0.33),←,
26,"Parker, Luke",22y 274d,98 (66-1-31 67.86%),75 (0.77),←,
38,"Pyke, Mike",31y 124d,104 (68-1-35 65.87%),45 (0.43),←,
24,"Rampe, Dane",25y 54d,64 (44-1-19 69.53%),4 (0.06),←,
20,"Reid, Sam",23y 211d,91 (64-2-25 71.43%),84 (0.92),←,
42,"Richards, Xavier",22y 92d,2 (1-0-1 50.00%),,←,
2,"Shaw, Rhyce",33y 283d,229 (130-1-98 56.99%),44 (0.19),135 (82-1-52 61.11%),24 (0.18)
40,"Smith, Nick",27y 44d,136 (85-2-49 63.24%),9 (0.07),←,
Totals,Totals,25y 168d,2321 (1458-29-834 62.82%),1369 (0.59),,
C,"Longmire, John",44y 207d,115 (78-2-35 68.70%),,←,
