Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
24,"Allan, Matthew",2,1,2,4,,,3.0,,,,,,1.0,1.0,,,,,,,,,
21,"Bradley, Craig",23,3,1,24,2,2.0,1.0,6.0,,,,,1.0,1.0,,,,,,,,,
20,"Brown, Fraser",17,6,7,24,1,,,2.0,,,,,,1.0,3.0,,,,,,,,
16,"Camporeale, Scott",14,1,8,22,,,,4.0,,,,,1.0,1.0,,,,,,,,,
39,"Christou, Ang",13,7,2,15,,,,,,,,,1.0,1.0,,,,,,,,,
6,"Clape, Matt",6,2,3,9,,,,2.0,,,,,,2.0,,,,,,,,,
34,"De Iulio, Ron",4,2,1,5,1,1.0,,1.0,,,,,,,,,,,,,,,
9,"Hickmott, Adrian",14,8,9,23,,,,1.0,,,,,,2.0,,,,,,,,,
33,"Hogg, Matthew",3,3,1,4,,,,,,,,,,,,,,,,,,,
43,"Koutoufides, Anthony",13,2,5,18,1,2.0,,,,,,,,1.0,,,,,,,,,
44,"Madden, Justin",7,2,1,8,,,17.0,2.0,,,,,1.0,2.0,,,,,,,,,
22,"Manton, Glenn",7,6,3,10,,,,3.0,,,,,2.0,2.0,,,,,,,,,
5,"McKay, Andrew",4,5,5,9,,,,3.0,,,,,,1.0,,,,,,,,,
18,"Murphy, Justin",7,1,2,9,,,,2.0,,,,,,1.0,,,,,,,,,
19,"Pearce, Brad",6,2,1,7,3,,,1.0,,,,,,1.0,,,,,,,,,
7,"Ratten, Brett",11,2,11,22,1,,,,,,,,,,1.0,,,,,,,,
14,"Sexton, Michael",6,1,2,8,,,,2.0,,,,,,,,,,,,,,,
1,"Silvagni, Stephen",11,4,5,16,,,,2.0,,,,,1.0,,,,,,,,,,
11,"Spalding, Earl",4,3,4,8,1,,1.0,2.0,,,,,1.0,1.0,,,,,,,,,
3,"Welsh, Rohan",2,,3,5,1,,,1.0,,,,,,,,,,,,,,,
2,"Williams, Greg",1,,6,7,1,,,,,,,,1.0,2.0,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,175,61,82,257,12,8.0,22.0,34.0,,,,,10.0,20.0,4.0,,,,,,,,
Opposition,Opposition,179,60,83,262,9,10.0,23.0,28.0,,,,,20.0,10.0,2.0,,,,,,,,
