Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Fremantle Games (W-D-L W%),Fremantle Goals (Ave.)
19,"Blakely, Connor",20y 143d,13 (3-0-10 23.08%),1 (0.08),←,
30,"Clarke, Zac",26y 117d,97 (52-1-44 54.12%),46 (0.47),←,
40,"Collins, Sam",22y 38d,8 (3-0-5 37.50%),,←,
17,"Crozier, Hayden",22y 212d,48 (23-0-25 47.92%),30 (0.63),←,
3,"Dawson, Zac",30y 152d,162 (97-4-61 61.11%),7 (0.04),85 (51-1-33 60.59%),3 (0.04)
12,"Griffin, Jonathon",30y 191d,89 (43-0-46 48.31%),32 (0.36),48 (22-0-26 45.83%),25 (0.52)
32,"Hill, Stephen",26y 83d,167 (92-0-75 55.09%),103 (0.62),←,
5,"Ibbotson, Garrick",28y 130d,162 (81-1-80 50.31%),22 (0.14),←,
26,"Langdon, Ed",20y 173d,10 (1-0-9 10.00%),7 (0.70),←,
23,"Mayne, Chris",27y 264d,167 (94-1-72 56.59%),196 (1.17),←,
16,"Mundy, David",31y 3d,246 (135-1-110 55.08%),95 (0.39),←,
13,"Mzungu, Tendai",30y 146d,102 (59-1-42 58.33%),54 (0.53),←,
27,"Neale, Lachie",23y 60d,87 (48-0-39 55.17%),41 (0.47),←,
6,"Pearce, Danyle",30y 107d,243 (114-2-127 47.33%),122 (0.50),89 (55-1-33 62.36%),46 (0.52)
11,"Sheridan, Tom",22y 269d,54 (30-0-24 55.56%),17 (0.31),←,
34,"Spurr, Lee",28y 362d,99 (65-1-33 66.16%),5 (0.05),←,
8,"Suban, Nick",26y 75d,144 (78-1-65 54.51%),56 (0.39),←,
33,"Sutcliffe, Cam",24y 61d,84 (53-1-30 63.69%),16 (0.19),←,
20,"Taberner, Matthew",23y 36d,43 (22-0-21 51.16%),40 (0.93),←,
10,"Walters, Michael",25y 198d,89 (52-1-36 58.99%),169 (1.90),←,
14,"Weller, Lachie",20y 151d,20 (5-0-15 25.00%),11 (0.55),←,
41,"Yarran, Shane",27y 51d,1 (0-0-1 0.00%),2 (2.00),←,
Totals,Totals,25y 303d,2135 (1150-15-970 53.86%),1072 (0.50),,
C,"Lyon, Ross",49y 258d,235 (146-5-84 63.19%),,114 (70-1-43 61.84%),
