Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Carlton Games (W-D-L W%),Carlton Goals (Ave.)
31,"Alvin, Tom",29y 62d,145 (85-1-59 58.97%),51 (0.35),←,
37,"Bassett, Adrian",24y 103d,20 (12-0-8 60.00%),7 (0.35),←,
21,"Bradley, Craig",27y 242d,126 (77-1-48 61.51%),91 (0.72),←,
35,"Dean, Peter",26y 105d,118 (75-1-42 63.98%),15 (0.13),←,
2,"Fotia, Dominic",21y 195d,15 (8-0-7 53.33%),3 (0.20),←,
12,"Gleeson, Adrian",24y 53d,97 (60-1-36 62.37%),97 (1.00),←,
13,"Hanna, Mil",25y 78d,77 (40-1-36 52.60%),37 (0.48),←,
11,"Hawker, Glenn",30y 97d,224 (140-2-82 62.95%),197 (0.88),24 (13-1-10 56.25%),25 (1.04)
10,"James, Michael",19y 174d,5 (3-0-2 60.00%),,←,
4,"Kernahan, Stephen",27y 294d,128 (78-1-49 61.33%),343 (2.68),←,
44,"Madden, Justin",30y 22d,216 (134-1-81 62.27%),144 (0.67),171 (104-1-66 61.11%),124 (0.73)
29,"Minton-Connell, Simon",22y 57d,15 (8-0-7 53.33%),43 (2.87),←,
19,"Phillips, Andrew",21y 146d,32 (16-1-15 51.56%),24 (0.75),←,
7,"Ratten, Brett",19y 346d,11 (5-0-6 45.45%),2 (0.18),←,
36,"Rieniets, Tim",25y 69d,20 (11-0-9 55.00%),5 (0.25),←,
18,"Sartori, Peter",26y 241d,45 (28-0-17 62.22%),91 (2.02),←,
14,"Sexton, Michael",20y 109d,8 (4-0-4 50.00%),1 (0.13),←,
1,"Silvagni, Stephen",24y 22d,106 (67-0-39 63.21%),62 (0.58),←,
45,"Tarczon, Darren",20y 114d,3 (2-0-1 66.67%),2 (0.67),←,
15,"Verbeek, Simon",24y 85d,30 (15-1-14 51.67%),32 (1.07),←,
Totals,Totals,24y 185d,1441 (868-11-562 60.24%),1247 (0.87),,
C,"Parkin, David",48y 283d,295 (172-1-122 58.47%),,132 (85-1-46 64.77%),
