Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
17,"Chick, Daniel",8,3.0,9.0,17,1.0,,,3.0,,,,,,3.0,,,,,,,,,
9,"Crawford, Shane",6,2.0,5.0,11,,,,1.0,,,,,4.0,1.0,,,,,,,,,
34,"Graham, Mark",7,4.0,4.0,11,,,,6.0,,,,,,1.0,,,,,,,,,
5,"Harford, Daniel",8,1.0,7.0,15,,1.0,,2.0,,,,,3.0,2.0,,,,,,,,,
13,"Hassall, Jon",5,2.0,7.0,12,,1.0,,3.0,,,,,,,,,,,,,,,
26,"Hay, Jonathan",1,,,1,,,,,,,,,1.0,,,,,,,,,,
11,"Kappler, Darren",9,1.0,8.0,17,,2.0,,1.0,,,,,,2.0,,,,,,,,,
14,"Krummel, Brendan",5,3.0,4.0,9,,,1.0,1.0,,,,,1.0,1.0,,,,,,,,,
12,"Lawrence, Stephen",9,6.0,8.0,17,,,2.0,1.0,,,,,1.0,,,,,,,,,,
37,"Lekkas, Angelo",10,4.0,6.0,16,1.0,,,6.0,,,,,1.0,,,,,,,,,,
15,"Lord, Aaron",7,1.0,5.0,12,,,,2.0,,,,,1.0,1.0,,,,,,,,,
7,"McCabe, Luke",7,1.0,4.0,11,,,,1.0,,,,,1.0,2.0,,,,,,,,,
44,"Platten, John",17,6.0,10.0,27,,,,1.0,,,,,2.0,,,,,,,,,,
18,"Pritchard, Darrin",7,1.0,4.0,11,,,,,,,,,1.0,,,,,,,,,,
20,"Rawlings, Jade",5,3.0,1.0,6,5.0,,,1.0,,,,,,,,,,,,,,,
10,"Robran, Jonathon",12,7.0,4.0,16,,1.0,1.0,,,,,,,3.0,,,,,,,,,
4,"Salmon, Paul",8,9.0,12.0,20,2.0,,19.0,1.0,,,,,2.0,3.0,1.0,,,,,,,,
28,"Scott, Brad",19,7.0,6.0,25,,,,2.0,,,,,,,,,,,,,,,
6,"Taylor, Richard",5,,1.0,6,,,,1.0,,,,,1.0,,,,,,,,,,
8,"Treleven, Craig",12,,12.0,24,,,,1.0,,,,,1.0,,,,,,,,,,
30,"Woods, Tony",6,1.0,7.0,13,,3.0,,2.0,,,,,,,,,,,,,,,
Totals,Totals,173,62.0,124.0,297,9.0,8.0,23.0,36.0,,,,,20.0,19.0,1.0,,,,,,,,
Opposition,Opposition,173,67.0,92.0,265,10.0,11.0,18.0,37.0,,,,,19.0,20.0,5.0,,,,,,,,
