Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
14,"Bird, Craig",8,1,9,17,1,,,6.0,,2.0,3.0,1.0,,1.0,,7.0,10.0,,,,,,79.0
24,"Bolton, Jude",4,3,7,11,,,,1.0,,3.0,3.0,1.0,,,,7.0,4.0,1.0,,2.0,,1.0,77.0
37,"Goodes, Adam",8,6,8,16,1,,,4.0,2.0,3.0,2.0,4.0,1.0,1.0,,10.0,8.0,3.0,1.0,3.0,,1.0,94.0
39,"Grundy, Heath",14,7,7,21,,,,,7.0,1.0,,5.0,1.0,2.0,,6.0,13.0,1.0,,8.0,,,100.0
4,"Hannebery, Dan",19,10,9,28,,1.0,,3.0,3.0,3.0,2.0,4.0,,1.0,,5.0,22.0,,1.0,,1.0,1.0,88.0
15,"Jack, Kieren",12,2,9,21,,,,2.0,,6.0,7.0,,1.0,,,11.0,10.0,,,,,,82.0
32,"Jetta, Lewis",4,3,2,6,,,,,,1.0,,2.0,,2.0,,3.0,5.0,,,4.0,,,73.0
34,"Johnson, Alex",8,3,3,11,,,,,4.0,1.0,,2.0,,1.0,,3.0,8.0,,,5.0,1.0,,88.0
12,"Kennedy, Josh",14,4,9,23,2,4.0,,8.0,,8.0,8.0,5.0,2.0,1.0,,15.0,10.0,1.0,1.0,1.0,,,90.0
17,"Kennelly, Tadhg",8,3,5,13,,,,1.0,,,1.0,1.0,,1.0,,3.0,11.0,,,2.0,,,61.0
29,"Mattner, Martin",13,6,4,17,,,,2.0,6.0,1.0,,4.0,2.0,1.0,,3.0,12.0,1.0,1.0,4.0,1.0,,85.0
21,"McGlynn, Ben",7,2,3,10,,2.0,,7.0,,4.0,,,1.0,,,4.0,6.0,,,,1.0,,99.0
3,"McVeigh, Jarrad",6,4,9,15,,,,3.0,1.0,3.0,1.0,2.0,,2.0,,4.0,10.0,1.0,,2.0,,1.0,92.0
7 ↓,"Meredith, Brett",5,3,2,7,1,1.0,,2.0,1.0,1.0,,,,,,2.0,5.0,,,,,,50.0
41,"Mumford, Shane",4,3,10,14,,,32.0,4.0,,2.0,3.0,4.0,2.0,4.0,,10.0,4.0,3.0,,6.0,,1.0,90.0
5,"OKeefe, Ryan",13,6,7,20,2,2.0,,6.0,1.0,2.0,2.0,2.0,,1.0,,11.0,10.0,2.0,3.0,1.0,,,88.0
26 ↑,"Parker, Luke",2,1,5,7,,,,1.0,,1.0,3.0,,,,,3.0,4.0,,,1.0,,1.0,26.0
20,"Reid, Sam",5,5,2,7,,1.0,,,,,,3.0,,1.0,,5.0,2.0,4.0,1.0,1.0,,,97.0
25,"Richards, Ted",11,6,6,17,,,,2.0,4.0,,1.0,5.0,2.0,1.0,,7.0,10.0,2.0,,7.0,,,100.0
30,"Roberts-Thomson, Lewis",6,4,3,9,,1.0,2.0,1.0,,1.0,2.0,4.0,1.0,2.0,,5.0,3.0,1.0,,7.0,,,74.0
2,"Shaw, Rhyce",10,3,6,16,,,,5.0,3.0,2.0,,1.0,,,,6.0,9.0,,,3.0,,,84.0
40,"Smith, Nick",7,4,2,9,,,,3.0,2.0,,,3.0,,1.0,,3.0,7.0,,,6.0,,,84.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,188,89,127,315,7,14.0,34.0,61.0,34.0,45.0,38.0,53.0,13.0,23.0,,133.0,183.0,20.0,8.0,63.0,4.0,6.0,
Opposition,Opposition,212,81,166,378,14,15.0,34.0,62.0,34.0,56.0,28.0,45.0,23.0,13.0,6.0,149.0,233.0,14.0,12.0,59.0,17.0,7.0,
