Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Melbourne Games (W-D-L W%),Melbourne Goals (Ave.)
10,"Brayshaw, Angus",25y 85d,97 (45-0-52 46.39%),43 (0.44),←,
31,"Fritsch, Bayley",24y 119d,64 (32-0-32 50.00%),65 (1.02),←,
11,"Gawn, Max",29y 95d,137 (56-0-81 40.88%),61 (0.45),←,
29,"Hunt, Jayden",26y 1d,77 (35-0-42 45.45%),41 (0.53),←,
6,"Jackson, Luke",19y 187d,9 (7-0-2 77.78%),4 (0.44),←,
39,"Jetta, Neville",31y 51d,157 (60-2-95 38.85%),24 (0.15),←,
2,"Jones, Nathan",33y 74d,297 (96-3-198 32.83%),140 (0.47),←,
23,"Jordon, James",20y 105d,3 (3-0-0 100.00%),2 (0.67),←,
15,"Langdon, Ed",25y 62d,88 (37-0-51 42.05%),37 (0.42),20 (12-0-8 60.00%),4 (0.20)
8,"Lever, Jake",25y 30d,95 (58-0-37 61.05%),3 (0.03),39 (20-0-19 51.28%),
1,"May, Steven",29y 84d,151 (52-1-98 34.77%),23 (0.15),28 (14-0-14 50.00%),2 (0.07)
25,"McDonald, Tom",28y 198d,173 (66-0-107 38.15%),113 (0.65),←,
18,"Melksham, Jake",29y 218d,186 (91-1-94 49.19%),140 (0.75),72 (39-0-33 54.17%),83 (1.15)
30,"Neal-Bullen, Alex",25y 85d,83 (42-0-41 50.60%),66 (0.80),←,
13,"Oliver, Clayton",23y 256d,102 (52-0-50 50.98%),29 (0.28),←,
5,"Petracca, Christian",25y 90d,105 (51-0-54 48.57%),97 (0.92),←,
36,"Pickett, Kysaiah",19y 306d,17 (10-0-7 58.82%),14 (0.82),←,
24,"Rivers, Trent",19y 248d,12 (8-0-4 66.67%),2 (0.17),←,
3,"Salem, Christian",25y 263d,109 (49-0-60 44.95%),21 (0.19),←,
9,"Spargo, Charlie",21y 130d,37 (23-0-14 62.16%),27 (0.73),←,
32,"Sparrow, Tom",20y 308d,10 (6-0-4 60.00%),4 (0.40),←,
20,"Tomlinson, Adam",27y 237d,156 (71-3-82 46.47%),35 (0.22),16 (10-0-6 62.50%),
7,"Viney, Jack",26y 356d,137 (50-0-87 36.50%),38 (0.28),←,
Totals,Totals,25y 124d,2302 (1000-10-1292 43.44%),1029 (0.45),,
C,"Goodwin, Simon",44y 99d,90 (45-0-45 50.00%),,89 (45-0-44 50.56%),
