West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
16,"Adkins, Damien",4,1,,4,2,,,,,2.0,,1.0,1.0,,,1.0,3.0,,1.0,,,,14.0
6,"Banfield, Drew",8,5,9,17,,,,6.0,3.0,,1.0,3.0,,1.0,,9.0,10.0,1.0,,3.0,,,100.0
10,"Braun, Michael",9,1,1,10,1,,,6.0,2.0,4.0,,2.0,2.0,2.0,,2.0,7.0,,,3.0,,,100.0
46,"Carroll, Trent",11,2,2,13,,,,1.0,4.0,,1.0,2.0,1.0,,,4.0,6.0,1.0,,7.0,,,100.0
17,"Chick, Daniel",11,6,4,15,1,,,5.0,1.0,3.0,3.0,2.0,1.0,,,7.0,8.0,,1.0,6.0,1.0,,92.0
9,"Cousins, Ben",7,,9,16,,,,,,3.0,5.0,3.0,,,,15.0,4.0,,,3.0,,1.0,97.0
20,"Cox, Dean",4,2,3,7,,,7.0,,,1.0,,2.0,,2.0,,2.0,6.0,,,,,,39.0
32,"Embley, Andrew",16,7,5,21,,1.0,,1.0,1.0,6.0,6.0,2.0,1.0,,,12.0,9.0,2.0,1.0,2.0,1.0,1.0,89.0
7,"Fletcher, Chad",21,5,10,31,,,,4.0,,4.0,5.0,2.0,,,3.0,17.0,14.0,2.0,,2.0,,2.0,92.0
1,"Gardiner, Michael",5,4,8,13,,,34.0,1.0,2.0,1.0,2.0,4.0,1.0,3.0,1.0,6.0,7.0,1.0,,1.0,,1.0,96.0
35,"Green, Kasey",8,4,5,13,2,,,6.0,,2.0,2.0,2.0,,1.0,,4.0,9.0,,2.0,3.0,,,92.0
38,"Haynes, David",11,7,1,12,1,3.0,,,,3.0,,1.0,2.0,,,3.0,9.0,1.0,3.0,,,2.0,100.0
39,"Hunter, Adam",5,2,3,8,,,,4.0,5.0,,,1.0,,,,2.0,6.0,,,3.0,,,62.0
27,"Jakovich, Glen",10,6,3,13,,1.0,,3.0,1.0,4.0,,,3.0,,,5.0,8.0,1.0,,2.0,,,89.0
18,"Jones, Rowan",8,2,4,12,2,,,3.0,,3.0,1.0,1.0,1.0,,,6.0,6.0,,,1.0,,,88.0
3,"Judd, Chris",15,5,3,18,1,2.0,,5.0,4.0,5.0,6.0,3.0,,1.0,,8.0,10.0,,,2.0,1.0,1.0,96.0
33,"Matera, Phillip",5,3,,5,3,,,2.0,,,,1.0,1.0,1.0,,3.0,3.0,,3.0,,,,100.0
11,"McIntosh, Ashley",9,4,5,14,,,3.0,1.0,6.0,,3.0,1.0,,1.0,,6.0,6.0,1.0,,9.0,,,100.0
5,"Morrison, Chad",5,2,7,12,,,,1.0,2.0,,,1.0,,1.0,,4.0,8.0,,,2.0,1.0,,72.0
12,"Munro, Kane",4,2,5,9,1,,,1.0,,,1.0,1.0,1.0,1.0,,7.0,3.0,1.0,1.0,,,1.0,43.0
24,"Read, Phillip",8,2,2,10,,,,1.0,2.0,,1.0,1.0,,1.0,,5.0,3.0,,,1.0,,,49.0
28,"Sampi, Ashley",8,5,2,10,3,2.0,,1.0,,4.0,1.0,,,,,3.0,5.0,1.0,3.0,,,1.0,89.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,192,77,91,283,17,11.0,44.0,52.0,33.0,45.0,38.0,36.0,15.0,15.0,4.0,131.0,150.0,12.0,15.0,50.0,4.0,10.0,
Opposition,Opposition,166,66,130,296,14,13.0,37.0,46.0,26.0,58.0,46.0,33.0,15.0,15.0,2.0,126.0,175.0,9.0,9.0,32.0,11.0,9.0,
