Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Carlton Games (W-D-L W%),Carlton Goals (Ave.)
31,"Alvin, Tom",29y 48d,143 (84-1-58 59.09%),51 (0.36),←,
17,"Arceri, Mark",26y 226d,77 (36-0-41 46.75%),113 (1.47),7 (3-0-4 42.86%),11 (1.57)
16,"Bond, Chris",22y 133d,9 (4-0-5 44.44%),4 (0.44),←,
21,"Bradley, Craig",27y 228d,124 (76-1-47 61.69%),91 (0.73),←,
20,"Brown, Fraser",20y 294d,16 (4-0-12 25.00%),3 (0.19),←,
5,"Da Rui, Steven",27y 79d,50 (31-1-18 63.00%),5 (0.10),←,
35,"Dean, Peter",26y 91d,116 (74-1-41 64.22%),15 (0.13),←,
12,"Gleeson, Adrian",24y 39d,95 (59-1-35 62.63%),97 (1.02),←,
13,"Hanna, Mil",25y 64d,75 (39-1-35 52.67%),36 (0.48),←,
11,"Hawker, Glenn",30y 83d,222 (139-2-81 63.06%),194 (0.87),22 (12-1-9 56.82%),22 (1.00)
10,"James, Michael",19y 160d,3 (2-0-1 66.67%),,←,
28,"Kernahan, David",25y 332d,36 (18-0-18 50.00%),8 (0.22),←,
4,"Kernahan, Stephen",27y 280d,126 (77-1-48 61.51%),338 (2.68),←,
44,"Madden, Justin",30y 8d,214 (133-1-80 62.38%),143 (0.67),169 (103-1-65 61.24%),123 (0.73)
23,"Meldrum, Paul",30y 268d,149 (96-1-52 64.77%),136 (0.91),←,
29,"Minton-Connell, Simon",22y 43d,13 (7-0-6 53.85%),37 (2.85),←,
27,"OSullivan, Luke",23y 72d,20 (9-0-11 45.00%),13 (0.65),←,
19,"Phillips, Andrew",21y 132d,30 (15-1-14 51.67%),22 (0.73),←,
14,"Sexton, Michael",20y 95d,6 (3-0-3 50.00%),1 (0.17),←,
45,"Tarczon, Darren",20y 100d,1 (1-0-0 100.00%),,←,
Totals,Totals,25y 11d,1525 (907-12-606 59.48%),1307 (0.86),,
C,"Parkin, David",48y 269d,293 (171-1-121 58.53%),,130 (84-1-45 65.00%),
