Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Melbourne Games (W-D-L W%),Melbourne Goals (Ave.)
10,"Brayshaw, Angus",22y 117d,40 (18-0-22 45.00%),15 (0.38),←,
31,"Fritsch, Bayley",21y 151d,6 (4-0-2 66.67%),7 (1.17),←,
11,"Gawn, Max",26y 127d,81 (30-0-51 37.04%),42 (0.52),←,
19,"Hannan, Mitch",24y 58d,23 (14-0-9 60.87%),26 (1.13),←,
4,"Harmes, James",22y 213d,51 (25-0-26 49.02%),31 (0.61),←,
14,"Hibberd, Michael",28y 123d,109 (54-1-54 50.00%),12 (0.11),25 (14-0-11 56.00%),1 (0.04)
1,"Hogan, Jesse",23y 83d,58 (24-0-34 41.38%),122 (2.10),←,
29,"Hunt, Jayden",23y 33d,46 (24-0-22 52.17%),10 (0.22),←,
39,"Jetta, Neville",28y 83d,123 (41-2-80 34.15%),24 (0.20),←,
2,"Jones, Nathan",30y 106d,246 (71-3-172 29.47%),119 (0.48),←,
8,"Lever, Jake",22y 62d,63 (42-0-21 66.67%),3 (0.05),7 (4-0-3 57.14%),
6,"Lewis, Jordan",32y 12d,289 (185-1-103 64.19%),151 (0.52),25 (16-0-9 64.00%),6 (0.24)
28,"McDonald, Oscar",22y 49d,44 (24-0-20 54.55%),,←,
25,"McDonald, Tom",25y 230d,128 (42-0-86 32.81%),35 (0.27),←,
18,"Melksham, Jake",26y 250d,140 (67-1-72 48.21%),84 (0.60),26 (15-0-11 57.69%),27 (1.04)
30,"Neal-Bullen, Alex",22y 117d,41 (20-0-21 48.78%),28 (0.68),←,
13,"Oliver, Clayton",20y 288d,42 (23-0-19 54.76%),14 (0.33),←,
5,"Petracca, Christian",22y 122d,45 (22-0-23 48.89%),41 (0.91),←,
9,"Spargo, Charlie",18y 162d,2 (2-0-0 100.00%),3 (1.50),←,
12,"Tyson, Dom",24y 332d,95 (33-0-62 34.74%),43 (0.45),82 (32-0-50 39.02%),39 (0.48)
23,"Vince, Bernie",32y 216d,219 (101-0-118 46.12%),113 (0.52),90 (33-0-57 36.67%),33 (0.37)
26,"Weideman, Sam",20y 314d,13 (7-0-6 53.85%),8 (0.62),←,
Totals,Totals,24y 214d,1904 (873-8-1023 45.85%),931 (0.49),,
C,"Goodwin, Simon",41y 131d,30 (16-0-14 53.33%),,29 (16-0-13 55.17%),
