Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Richmond Games (W-D-L W%),Richmond Goals (Ave.)
22,"Biddiscombe, Craig",23y 222d,43 (26-1-16 61.63%),8 (0.19),9 (5-0-4 55.56%),2 (0.22)
30,"Bourke, David",24y 112d,64 (34-0-30 53.13%),14 (0.22),←,
11,"Bowden, Joel",21y 314d,66 (34-0-32 51.52%),67 (1.02),←,
17,"Broderick, Paul",30y 118d,226 (109-1-116 48.45%),147 (0.65),133 (70-1-62 53.01%),67 (0.50)
6,"Chaffey, Mark",22y 360d,44 (19-0-25 43.18%),7 (0.16),←,
10,"Daffy, Nick",26y 355d,140 (73-1-66 52.50%),167 (1.19),←,
7,"Dragicevic, Marc",19y 31d,25 (11-0-14 44.00%),15 (0.60),←,
14,"Fiora, Aaron",19y 11d,2 (1-0-1 50.00%),2 (1.00),←,
25,"Gale, Brendon",31y 287d,209 (90-1-118 43.30%),189 (0.90),←,
2,"Gaspar, Darren",23y 346d,110 (50-0-60 45.45%),11 (0.10),89 (43-0-46 48.31%),10 (0.11)
20,"Harrison, Ben",25y 104d,70 (35-0-35 50.00%),39 (0.56),68 (33-0-35 48.53%),39 (0.57)
1,"Hilton, Rory",21y 15d,23 (9-0-14 39.13%),11 (0.48),14 (6-0-8 42.86%),8 (0.57)
16,"Holland, Ben",22y 356d,73 (36-0-37 49.32%),85 (1.16),←,
39,"Kellaway, Andrew",24y 159d,42 (20-0-22 47.62%),5 (0.12),←,
3,"Kellaway, Duncan",27y 73d,139 (69-1-69 50.00%),8 (0.06),←,
21,"King, Clinton",22y 37d,39 (14-0-25 35.90%),14 (0.36),8 (4-0-4 50.00%),1 (0.13)
33,"Knights, Matthew",29y 208d,224 (91-0-133 40.63%),117 (0.52),←,
5,"Ottens, Brad",20y 96d,42 (20-0-22 47.62%),41 (0.98),←,
26,"Poyas, Ezra",19y 37d,3 (1-0-2 33.33%),,←,
4,"Rogers, Matthew",26y 157d,128 (66-1-61 51.95%),100 (0.78),←,
32,"Tivendale, Greg",21y 11d,20 (8-0-12 40.00%),13 (0.65),←,
29,"Torney, Jason",22y 319d,60 (29-1-30 49.17%),6 (0.10),←,
Totals,Totals,23y 335d,1792 (845-7-940 47.15%),1066 (0.59),,
C,"Frawley, Danny",36y 235d,8 (4-0-4 50.00%),,←,
