Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Adelaide Games (W-D-L W%),Adelaide Goals (Ave.)
8,"Bassett, Nathan",21y 245d,13 (6-0-7 46.15%),1 (0.08),←,
44,"Caven, Peter",28y 85d,116 (53-0-63 45.69%),52 (0.45),59 (32-0-27 54.24%),31 (0.53)
14,"Connell, Matthew",26y 6d,69 (30-0-39 43.48%),22 (0.32),66 (28-0-38 42.42%),22 (0.33)
2,"Cook, Tim",24y 170d,6 (4-0-2 66.67%),3 (0.50),←,
33,"Eccles, Andrew",19y 69d,14 (9-0-5 64.29%),13 (0.93),←,
9,"Edwards, Tyson",22y 3d,54 (28-0-26 51.85%),19 (0.35),←,
36,"Goodwin, Simon",21y 226d,24 (18-0-6 75.00%),9 (0.38),←,
34,"Hart, Ben",24y 31d,152 (76-1-75 50.33%),31 (0.20),←,
11,"James, Brett",25y 237d,75 (38-1-36 51.33%),36 (0.48),33 (21-0-12 63.64%),10 (0.30)
3,"Jarman, Darren",31y 193d,168 (99-0-69 58.93%),242 (1.44),59 (34-0-25 57.63%),120 (2.03)
5,"Koster, Kym",25y 189d,90 (53-1-36 59.44%),36 (0.40),52 (33-0-19 63.46%),23 (0.44)
27,"Liptak, Matthew",28y 101d,111 (55-1-55 50.00%),124 (1.12),←,
31,"Marsh, Ben",22y 31d,5 (3-0-2 60.00%),3 (0.60),←,
23,"McLeod, Andrew",22y 5d,72 (38-0-34 52.78%),65 (0.90),←,
6,"Modra, Tony",29y 161d,114 (53-1-60 46.93%),427 (3.75),←,
52,"Rehn, Shaun",26y 357d,111 (62-1-48 56.31%),40 (0.36),←,
32,"Ricciuto, Mark",23y 62d,121 (57-1-63 47.52%),79 (0.65),←,
10,"Robran, Matthew",27y 143d,78 (45-0-33 57.69%),74 (0.95),71 (41-0-30 57.75%),69 (0.97)
7,"Smart, Nigel",29y 80d,159 (78-1-80 49.37%),79 (0.50),←,
19,"Stevens, Mark",22y 288d,34 (24-0-10 70.59%),27 (0.79),13 (8-0-5 61.54%),7 (0.54)
29,"Thiessen, James",24y 180d,24 (10-0-14 41.67%),7 (0.29),17 (10-0-7 58.82%),4 (0.24)
30,"Vardy, Peter",22y 195d,42 (23-0-19 54.76%),58 (1.38),←,
Totals,Totals,24y 338d,1652 (862-8-782 52.18%),1447 (0.88),,
C,"Blight, Malcolm",48y 174d,206 (123-0-83 59.71%),,45 (28-0-17 62.22%),
