Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
28,"Begley, James",10,3,15,25,,,,1.0,1.0,3.0,3.0,1.0,1.0,,,10.0,14.0,,,,,,100.0
26,"Bickley, Mark",5,2,7,12,,,,2.0,,1.0,3.0,1.0,1.0,,,6.0,6.0,,,1.0,,,42.0
35,"Biglands, Rhett",5,6,4,9,,1.0,28.0,1.0,1.0,,2.0,5.0,2.0,2.0,,4.0,6.0,,1.0,,,,52.0
5,"Burns, Ronnie",6,2,2,8,,1.0,,2.0,,5.0,3.0,2.0,,1.0,,5.0,2.0,,,,3.0,2.0,71.0
24,"Burton, Brett",23,12,7,30,3,,,3.0,4.0,4.0,5.0,2.0,3.0,2.0,1.0,13.0,17.0,3.0,2.0,1.0,1.0,,100.0
4,"Clarke, Matthew",1,,4,5,,,34.0,,,1.0,3.0,3.0,,2.0,,3.0,2.0,,,2.0,,1.0,52.0
9,"Edwards, Tyson",12,4,4,16,1,,,,1.0,2.0,2.0,,,,,6.0,9.0,,1.0,,,1.0,96.0
36,"Goodwin, Simon",6,1,6,12,,,,2.0,,,,,,,,,12.0,,,,,,80.0
34,"Hart, Ben",15,7,4,19,,,,1.0,6.0,2.0,1.0,2.0,2.0,,,6.0,13.0,1.0,,5.0,1.0,,100.0
18,"Johncock, Graham",12,7,4,16,6,,,5.0,,1.0,,2.0,,,2.0,10.0,6.0,3.0,3.0,,,,100.0
40,"Ladhams, Chris",15,2,6,21,3,2.0,,3.0,2.0,5.0,3.0,,2.0,,,8.0,12.0,,,,1.0,,100.0
39,"Mattner, Martin",3,1,1,4,,,,,,,,,,,,2.0,2.0,,,,,,36.0
16,"McGregor, Ken",8,5,3,11,,1.0,,1.0,2.0,2.0,1.0,1.0,,,,2.0,9.0,,,5.0,,,82.0
23,"McLeod, Andrew",10,1,5,15,2,1.0,,1.0,,6.0,3.0,1.0,1.0,1.0,,9.0,7.0,,,,3.0,5.0,91.0
22,"Perrie, Ian",14,7,,14,3,,,4.0,,9.0,,3.0,2.0,,,7.0,7.0,2.0,2.0,4.0,,2.0,100.0
32,"Ricciuto, Mark",19,5,14,33,1,1.0,,4.0,6.0,7.0,8.0,2.0,2.0,1.0,3.0,18.0,15.0,,1.0,,,,86.0
25,"Rutten, Ben",3,3,3,6,,,,,,2.0,,1.0,1.0,1.0,,3.0,3.0,1.0,,,,,46.0
12,"Shirley, Robert",5,1,11,16,,,,8.0,,1.0,6.0,1.0,,1.0,,8.0,7.0,,,1.0,,1.0,96.0
7,"Smart, Nigel",2,,4,6,,,,2.0,,1.0,,1.0,,1.0,,3.0,3.0,,,3.0,,,69.0
20,"Stenglein, Tyson",6,,5,11,,,,5.0,,3.0,4.0,1.0,,,,8.0,4.0,,,1.0,,,100.0
15,"Torney, Jason",4,7,12,16,,,,1.0,4.0,1.0,,1.0,,1.0,,11.0,5.0,3.0,,4.0,,,100.0
17,"Welsh, Scott",5,3,,5,3,2.0,,,,,,2.0,1.0,2.0,,2.0,2.0,1.0,3.0,2.0,,,100.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,189,79,121,310,22,11.0,62.0,46.0,27.0,56.0,47.0,32.0,18.0,15.0,6.0,144.0,163.0,14.0,13.0,29.0,9.0,12.0,
Opposition,Opposition,156,71,119,275,13,8.0,27.0,49.0,28.0,42.0,25.0,38.0,15.0,18.0,,113.0,162.0,15.0,6.0,48.0,9.0,6.0,
