Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
21,"Barry, Leo",7,5,4,11,3,2.0,,,,,,,,,,,,,,,,,
30,"Bayes, Mark",,,1,1,,,,,,,,,,,,,,,,,,,
31,"Carey, Stefan",13,8,8,21,,2.0,,,,,,,3.0,1.0,,,,,,,,,
41,"Cook, Troy",9,2,2,11,,,,4.0,,,,,2.0,,,,,,,,,,
8,"Cresswell, Daryn",13,2,9,22,3,,,,,,,,,1.0,,,,,,,,,
6,"Dunkley, Andrew",4,6,5,9,,,1.0,,,,,,,,,,,,,,,,
12,"Dyson, Kevin",5,2,6,11,,,,,,,,,,,,,,,,,,,
9,"Grant, Shannon",10,1,6,16,2,,,3.0,,,,,,3.0,,,,,,,,,
14,"Kelly, Paul",29,5,7,36,4,3.0,,2.0,,,,,,,2.0,,,,,,,,
3,"Lewis, Dale",17,7,10,27,4,2.0,1.0,,,,,,1.0,1.0,3.0,,,,,,,,
11,"Maxfield, Stuart",12,3,1,13,,,,2.0,,,,,,,,,,,,,,,
13,"McPherson, Daniel",9,4,1,10,,,,3.0,,,,,,1.0,,,,,,,,,
17,"Mooney, Jason",13,5,4,17,2,1.0,5.0,1.0,,,,,1.0,,,,,,,,,,
26,"Myles, Dion",6,3,4,10,,,1.0,2.0,,,,,,,,,,,,,,,
23,"Nicks, Matthew",7,3,3,10,1,,,1.0,,,,,1.0,,,,,,,,,,
19,"OLoughlin, Michael",9,3,3,12,,,,1.0,,,,,1.0,,,,,,,,,,
1,"Roos, Paul",3,,3,6,,,,1.0,,,,,,,,,,,,,,,
7,"Seymour, Brad",8,2,2,10,,,,3.0,,,,,1.0,1.0,1.0,,,,,,,,
15,"Stafford, Greg",6,3,4,10,,1.0,9.0,,,,,,,2.0,,,,,,,,,
20,"Stevens, John",11,1,4,15,1,,,1.0,,,,,,2.0,,,,,,,,,
33,"Warfe, Rowan",7,3,6,13,,,,2.0,,,,,1.0,,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,4.0,,,,,,,,,,,,,,,,,
Totals,Totals,198,68,93,291,20,15.0,17.0,26.0,,,,,11.0,12.0,6.0,,,,,,,,
Opposition,Opposition,185,84,107,292,11,11.0,17.0,30.0,,,,,12.0,11.0,,,,,,,,,
