Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Geelong Games (W-D-L W%),Geelong Goals (Ave.)
3,"Bartel, Jimmy",31y 219d,275 (192-2-81 70.18%),191 (0.69),←,
24,"Bews, Jed",21y 209d,20 (11-0-9 55.00%),1 (0.05),←,
46,"Blicavs, Mark",24y 105d,58 (38-0-20 65.52%),16 (0.28),←,
23,"Caddy, Josh",22y 286d,71 (34-0-37 47.89%),51 (0.72),47 (31-0-16 65.96%),34 (0.72)
44,"Enright, Corey",33y 300d,301 (198-2-101 66.11%),62 (0.21),←,
28,"Gregson, Cory",18y 310d,13 (6-0-7 46.15%),10 (0.77),←,
29,"Guthrie, Cameron",22y 326d,77 (51-0-26 66.23%),16 (0.21),←,
26,"Hawkins, Tom",26y 355d,158 (119-0-39 75.32%),308 (1.95),←,
20,"Johnson, Steve",32y 7d,246 (174-2-70 71.14%),440 (1.79),←,
9,"Kelly, James",31y 194d,266 (180-1-85 67.86%),88 (0.33),←,
11,"Lang, Darcy",19y 232d,14 (7-0-7 50.00%),9 (0.64),←,
13,"Lonergan, Tom",31y 55d,157 (114-1-42 72.93%),54 (0.34),←,
4,"Mackie, Andrew",30y 338d,227 (171-0-56 75.33%),93 (0.41),←,
32,"Motlop, Steven",24y 121d,80 (52-0-28 65.00%),106 (1.33),←,
21,"Murdoch, Jordan",23y 110d,53 (36-0-17 67.92%),45 (0.85),←,
25,"Rivers, Jared",30y 266d,193 (82-3-108 43.26%),18 (0.09),43 (28-0-15 65.12%),
14,"Selwood, Joel",27y 46d,197 (153-0-44 77.66%),124 (0.63),←,
16,"Simpson, Dawson",26y 144d,28 (19-0-9 67.86%),4 (0.14),←,
27,"Stokes, Mathew",30y 231d,185 (140-0-45 75.68%),201 (1.09),←,
7,"Taylor, Harry",29y 29d,172 (130-0-42 75.58%),40 (0.23),←,
40,"Thurlow, Jackson",21y 105d,21 (11-0-10 52.38%),6 (0.29),←,
34,"Walker, Josh",22y 241d,25 (14-0-11 56.00%),25 (1.00),←,
Totals,Totals,26y 192d,2837 (1932-11-894 68.10%),1908 (0.67),,
C,"Scott, Chris",39y 69d,110 (79-0-31 71.82%),,←,
