Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),GWS Games (W-D-L W%),GWS Goals (Ave.)
18,"Cameron, Jeremy",25y 20d,117 (47-3-67 41.45%),297 (2.54),←,
3,"Coniglio, Stephen",24y 127d,100 (44-1-55 44.50%),46 (0.46),←,
35,"Corr, Aidan",23y 339d,64 (27-3-34 44.53%),1 (0.02),←,
1,"Davis, Phil",27y 234d,126 (58-3-65 47.22%),6 (0.05),108 (47-3-58 44.91%),5 (0.05)
24,"de Boer, Matt",28y 42d,158 (90-4-64 58.23%),60 (0.38),20 (12-3-5 67.50%),12 (0.60)
7,"Deledio, Brett",31y 3d,255 (117-6-132 47.06%),189 (0.74),12 (7-1-4 62.50%),7 (0.58)
31,"Finlayson, Jeremy",22y 71d,6 (3-2-1 66.67%),,←,
4,"Greene, Toby",24y 208d,120 (48-1-71 40.42%),130 (1.08),←,
32,"Griffen, Ryan",31y 268d,243 (122-2-119 50.62%),150 (0.62),41 (25-1-15 62.20%),20 (0.49)
19,"Haynes, Nick",25y 338d,86 (39-3-44 47.09%),8 (0.09),←,
27,"Himmelberg, Harry",21y 348d,21 (15-1-5 73.81%),12 (0.57),←,
2,"Hopper, Jacob",21y 74d,26 (17-1-8 67.31%),11 (0.42),←,
38,"Lloyd, Daniel",26y 62d,12 (8-3-1 79.17%),8 (0.67),←,
12,"Patton, Jonathon",24y 336d,82 (39-3-40 49.39%),124 (1.51),←,
50,"Reid, Sam",28y 165d,48 (25-3-20 55.21%),20 (0.42),38 (19-3-16 53.95%),19 (0.50)
23,"Shaw, Heath",32y 145d,267 (162-5-100 61.61%),39 (0.15),94 (52-3-39 56.91%),2 (0.02)
5,"Shiel, Dylan",25y 43d,117 (49-3-65 43.16%),60 (0.51),←,
26,"Simpson, Dawson",29y 63d,32 (22-1-9 70.31%),4 (0.13),4 (3-1-0 87.50%),
14,"Taranto, Tim",20y 83d,19 (13-1-5 71.05%),8 (0.42),←,
20,"Tomlinson, Adam",24y 254d,96 (35-3-58 38.02%),21 (0.22),←,
8,"Ward, Callan",28y 11d,197 (86-3-108 44.42%),99 (0.50),137 (54-3-80 40.51%),66 (0.48)
6,"Whitfield, Lachie",23y 277d,95 (41-3-51 44.74%),44 (0.46),←,
Totals,Totals,25y 342d,2287 (1107-58-1122 48.40%),1337 (0.58),,
C,"Cameron, Leon",45y 231d,98 (52-3-43 54.59%),,←,
