Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Carlton Games (W-D-L W%),Carlton Goals (Ave.)
27,"Armfield, Dennis",26y 174d,93 (48-0-45 51.61%),35 (0.38),←,
19,"Betts, Eddie",26y 200d,172 (69-3-100 40.99%),274 (1.59),←,
21,"Bootsma, Josh",20y 112d,11 (5-0-6 45.45%),1 (0.09),←,
37,"Cachia, Jaryd",22y 37d,7 (4-0-3 57.14%),,←,
41,"Casboult, Levi",23y 91d,11 (5-0-6 45.45%),10 (0.91),←,
35,"Curnow, Ed",23y 219d,39 (25-1-13 65.38%),5 (0.13),←,
38,"Garlett, Jeff",23y 315d,88 (49-1-38 56.25%),155 (1.76),←,
4,"Gibbs, Bryce",24y 91d,143 (67-1-75 47.20%),74 (0.52),←,
23,"Henderson, Lachie",23y 182d,72 (35-1-36 49.31%),40 (0.56),57 (27-1-29 48.25%),37 (0.65)
40,"Jamison, Michael",27y 3d,99 (47-1-51 47.98%),1 (0.01),←,
5,"Judd, Chris",29y 279d,250 (143-3-104 57.80%),212 (0.85),116 (59-1-56 51.29%),74 (0.64)
8,"Kreuzer, Matthew",24y 32d,97 (50-0-47 51.55%),52 (0.54),←,
9,"Lucas, Kane",21y 353d,29 (16-0-13 55.17%),12 (0.41),←,
14,"McLean, Brock",27y 95d,131 (55-1-75 42.37%),58 (0.44),37 (18-0-19 48.65%),19 (0.51)
3,"Murphy, Marc",25y 330d,154 (70-1-83 45.78%),128 (0.83),←,
12,"Robinson, Mitch",24y 7d,79 (44-1-34 56.33%),48 (0.61),←,
17,"Rowe, Sam",25y 207d,5 (2-0-3 40.00%),5 (1.00),←,
29,"Scotland, Heath",32y 328d,254 (107-2-145 42.52%),78 (0.31),201 (84-2-115 42.29%),66 (0.33)
6,"Simpson, Kade",29y 40d,188 (78-2-108 42.02%),115 (0.61),←,
42,"Tuohy, Zach",23y 186d,42 (24-0-18 57.14%),11 (0.26),←,
30,"Waite, Jarrad",30y 130d,160 (58-3-99 37.19%),214 (1.34),←,
1,"Walker, Andrew",27y 27d,154 (57-3-94 37.99%),115 (0.75),←,
Totals,Totals,25y 206d,2278 (1058-24-1196 46.44%),1643 (0.72),,
C,"Malthouse, Mick",59y 301d,676 (392-6-278 58.43%),,12 (6-0-6 50.00%),
