Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Collingwood Games (W-D-L W%),Collingwood Goals (Ave.)
13,"Adams, Taylor",24y 325d,114 (42-1-71 37.28%),40 (0.35),83 (39-1-43 47.59%),28 (0.34)
14,"Aish, James",22y 276d,62 (21-0-41 33.87%),23 (0.37),30 (13-0-17 43.33%),15 (0.50)
46,"Cox, Mason",27y 150d,38 (20-0-18 52.63%),45 (1.18),←,
25,"Crisp, Jack",24y 313d,104 (48-1-55 46.63%),42 (0.40),86 (41-1-44 48.26%),32 (0.37)
2,"de Goey, Jordan",22y 149d,65 (33-1-31 51.54%),70 (1.08),←,
19,"Greenwood, Levi",29y 173d,129 (64-2-63 50.39%),56 (0.43),55 (24-1-30 44.55%),30 (0.55)
4,"Grundy, Brodie",24y 118d,102 (52-1-49 51.47%),34 (0.33),←,
32,"Hoskin-Elliott, Will",24y 343d,94 (34-1-59 36.70%),99 (1.05),42 (22-1-19 53.57%),57 (1.36)
8,"Langdon, Tom",24y 63d,74 (37-1-36 50.68%),3 (0.04),←,
44,"Madgen, Jack",25y 108d,2 (1-0-1 50.00%),,←,
37,"Maynard, Brayden",21y 325d,67 (29-1-37 44.03%),14 (0.21),←,
16,"Mayne, Chris",29y 282d,190 (106-1-83 56.05%),201 (1.06),18 (11-0-7 61.11%),5 (0.28)
41,"Mihocek, Brody",25y 188d,10 (7-0-3 70.00%),18 (1.80),←,
9,"Murray, Sam",20y 343d,13 (7-0-6 53.85%),,←,
43,"Oxley, Adam",25y 283d,32 (16-0-16 50.00%),9 (0.28),←,
10,"Pendlebury, Scott",30y 216d,271 (163-2-106 60.52%),165 (0.61),←,
21,"Phillips, Tom",22y 96d,44 (23-1-20 53.41%),24 (0.55),←,
22,"Sidebottom, Steele",27y 221d,205 (125-3-77 61.71%),150 (0.73),←,
36,"Sier, Brayden",20y 242d,6 (4-0-2 66.67%),1 (0.17),←,
35,"Stephenson, Jaidyn",19y 208d,20 (13-0-7 65.00%),30 (1.50),←,
24,"Thomas, Josh",26y 314d,61 (38-1-22 63.11%),58 (0.95),←,
18,"Varcoe, Travis",30y 123d,199 (144-0-55 72.36%),156 (0.78),61 (30-0-31 49.18%),26 (0.43)
Totals,Totals,25y 38d,1902 (1027-17-858 54.00%),1238 (0.65),,
C,"Buckley, Nathan",46y 16d,156 (83-1-72 53.53%),,←,
