St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
43,"Attard, Jayden",1,,1,2,,,,2.0,,,,,1.0,,,1.0,1.0,,,4.0,,,96.0
10,"Baker, Steven",5,2,4,9,,,,5.0,2.0,2.0,2.0,1.0,1.0,1.0,,4.0,5.0,,,4.0,,,92.0
14,"Ball, Luke",7,3,8,15,,1.0,,4.0,,1.0,4.0,3.0,1.0,3.0,,6.0,9.0,,,,,,67.0
27,"Blake, Jason",5,3,7,12,,,1.0,,3.0,1.0,1.0,4.0,2.0,1.0,,6.0,6.0,,,3.0,,,98.0
16,"Clarke, Raphael",2,,2,4,1,,,3.0,1.0,,,1.0,,1.0,,1.0,2.0,,,,,,32.0
3,"Clarke, Xavier",10,6,9,19,1,,,5.0,,2.0,,5.0,1.0,,,10.0,9.0,,2.0,2.0,1.0,,89.0
26,"Dal Santo, Nick",15,2,13,28,,,,4.0,1.0,4.0,3.0,3.0,2.0,2.0,3.0,14.0,12.0,,,2.0,3.0,,94.0
17,"Fiora, Aaron",10,5,5,15,1,,,5.0,1.0,2.0,,2.0,2.0,1.0,,5.0,10.0,,1.0,,1.0,,81.0
6,"Fisher, Leigh",6,5,7,13,,,,,2.0,1.0,,4.0,,2.0,,5.0,9.0,1.0,,6.0,1.0,,100.0
25,"Fisher, Sam",25,14,5,30,,,,,9.0,4.0,,3.0,2.0,,,11.0,18.0,3.0,,8.0,,1.0,100.0
9,"Gehrig, Fraser",10,4,,10,4,1.0,1.0,,,2.0,,3.0,2.0,1.0,,6.0,3.0,2.0,2.0,1.0,,,91.0
19,"Gilbert, Sam",9,3,7,16,1,2.0,,7.0,,4.0,1.0,2.0,2.0,1.0,,8.0,7.0,,,1.0,,,74.0
1,"Gram, Jason",18,8,6,24,,,,3.0,1.0,7.0,1.0,1.0,1.0,,,5.0,16.0,,,3.0,1.0,2.0,100.0
35,"Harvey, Robert",14,7,8,22,,,,3.0,2.0,3.0,3.0,1.0,,,,9.0,14.0,,,1.0,,1.0,82.0
7,"Hayes, Lenny",8,1,10,18,1,,,4.0,1.0,4.0,5.0,3.0,3.0,1.0,,7.0,9.0,,,2.0,,,74.0
23,"Koschitzke, Justin",3,3,2,5,1,,11.0,2.0,,3.0,2.0,3.0,,2.0,,3.0,3.0,,1.0,4.0,,,69.0
31,"Maguire, Matt",9,4,3,12,,,1.0,1.0,3.0,1.0,,4.0,1.0,3.0,,4.0,6.0,,,5.0,,,90.0
44,"Milne, Stephen",9,1,2,11,2,,,1.0,,2.0,1.0,,,,,5.0,6.0,,1.0,,,1.0,87.0
11,"Montagna, Leigh",10,1,3,13,,,,3.0,,4.0,1.0,5.0,,1.0,,4.0,9.0,,,4.0,,,82.0
12,"Riewoldt, Nick",12,8,4,16,,,3.0,2.0,2.0,3.0,2.0,3.0,1.0,2.0,,4.0,12.0,1.0,,1.0,,,96.0
29,"Rix, Michael",1,,6,7,,,19.0,3.0,,1.0,3.0,,5.0,,,7.0,1.0,,,2.0,,,59.0
13,"Voss, Brett",3,3,3,6,,,1.0,1.0,,1.0,,,1.0,,,3.0,4.0,,1.0,,,1.0,46.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,4.0,,,,,,,,,,,,,,,,,
Totals,Totals,192,83,115,307,12,8.0,37.0,58.0,28.0,52.0,29.0,51.0,28.0,22.0,3.0,128.0,171.0,7.0,8.0,53.0,7.0,6.0,
Opposition,Opposition,223,86,96,319,12,17.0,28.0,72.0,39.0,46.0,41.0,51.0,22.0,28.0,3.0,141.0,165.0,7.0,14.0,53.0,11.0,4.0,
