Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
11,"Bowden, Joel",14,7,9,23,,,,2.0,6.0,1.0,,,,,,2.0,20.0,,,2.0,7.0,,100.0
7,"Brown, Nathan",14,8,3,17,3,2.0,,1.0,1.0,2.0,,2.0,,1.0,,5.0,10.0,1.0,4.0,,2.0,,97.0
39,"Connors, Daniel",3,3,6,9,,,,1.0,1.0,1.0,,2.0,1.0,1.0,,3.0,7.0,,,,1.0,,57.0
3,"Deledio, Brett",11,3,4,15,2,1.0,,1.0,1.0,5.0,3.0,2.0,1.0,1.0,,9.0,7.0,,2.0,2.0,1.0,,95.0
10,"Edwards, Shane",6,3,6,12,1,,,,,1.0,,1.0,1.0,1.0,,5.0,7.0,,1.0,1.0,,,84.0
41,"Foley, Nathan",13,,7,20,,,,1.0,3.0,4.0,4.0,3.0,1.0,,,6.0,13.0,,,,10.0,,68.0
43,"Howat, Cameron",7,2,5,12,,1.0,,,,3.0,,,,,,2.0,10.0,,,3.0,3.0,1.0,61.0
23,"Jackson, Daniel",9,5,5,14,,,,1.0,1.0,,2.0,5.0,1.0,4.0,,4.0,10.0,,2.0,,,1.0,74.0
17,"Johnson, Kane",14,4,7,21,,,1.0,3.0,1.0,6.0,6.0,2.0,3.0,1.0,,8.0,14.0,,,,,2.0,80.0
46,"King, Jake",5,2,6,11,,,,3.0,5.0,1.0,1.0,1.0,4.0,1.0,,8.0,3.0,1.0,,1.0,,,90.0
38,"McGuane, Luke",4,1,3,7,,,,1.0,3.0,1.0,,4.0,1.0,1.0,,3.0,6.0,,,6.0,8.0,,98.0
1,"Newman, Chris",3,3,4,7,,,,1.0,2.0,1.0,1.0,2.0,,,,5.0,2.0,1.0,,2.0,5.0,,88.0
26,"Pattison, Adam",5,4,7,12,1,,7.0,2.0,,3.0,3.0,2.0,1.0,1.0,,6.0,7.0,,1.0,2.0,,,67.0
15,"Pettifer, Kayne",11,7,2,13,,2.0,,2.0,,3.0,,2.0,,1.0,,1.0,12.0,,2.0,,,,80.0
6,"Polak, Graham",8,6,4,12,,1.0,4.0,2.0,,3.0,2.0,,3.0,,,4.0,9.0,,,2.0,,1.0,71.0
4,"Raines, Andrew",8,1,10,18,,,,2.0,,2.0,,3.0,1.0,,,5.0,13.0,,,,,,87.0
12,"Richardson, Matthew",14,15,8,22,3,2.0,,,,4.0,1.0,6.0,,2.0,,7.0,15.0,2.0,5.0,,1.0,,96.0
8,"Riewoldt, Jack",5,3,4,9,1,1.0,,,,2.0,,1.0,1.0,,,6.0,3.0,1.0,2.0,1.0,,1.0,61.0
30,"Tambling, Richard",12,10,6,18,1,1.0,,2.0,1.0,3.0,2.0,2.0,,,,5.0,13.0,1.0,2.0,2.0,2.0,1.0,84.0
36,"Thursfield, Will",3,2,11,14,,,,,1.0,,,3.0,1.0,2.0,,5.0,9.0,,,7.0,3.0,,100.0
32,"Tivendale, Greg",9,4,2,11,,1.0,,2.0,,4.0,,,,,,1.0,9.0,,,3.0,5.0,1.0,78.0
21,"Tuck, Shane",10,4,14,24,,1.0,1.0,2.0,1.0,1.0,5.0,4.0,,2.0,,10.0,14.0,,1.0,4.0,1.0,1.0,84.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,188,97,133,321,12,14.0,13.0,29.0,27.0,51.0,30.0,47.0,20.0,19.0,,110.0,213.0,7.0,22.0,38.0,49.0,9.0,
Opposition,Opposition,217,130,117,334,18,9.0,40.0,42.0,39.0,48.0,30.0,45.0,19.0,20.0,6.0,102.0,228.0,9.0,24.0,41.0,17.0,12.0,
