Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Fremantle Games (W-D-L W%),Fremantle Goals (Ave.)
44,"Ballard, Jacob",21y 191d,1 (0-0-1 0.00%),,←,
21,"Barlow, Michael",27y 261d,111 (74-1-36 67.12%),73 (0.66),←,
19,"Blakely, Connor",19y 187d,1 (0-0-1 0.00%),,←,
30,"Clarke, Zac",25y 161d,87 (49-1-37 56.90%),45 (0.52),←,
17,"Crozier, Hayden",21y 255d,34 (20-0-14 58.82%),25 (0.74),←,
9,"de Boer, Matt",25y 179d,132 (76-1-55 57.95%),47 (0.36),←,
41,"Duffield, Paul",30y 212d,171 (94-1-76 55.26%),33 (0.19),←,
24,"Duffy, Max",22y 147d,3 (1-0-2 33.33%),3 (1.00),←,
28,"Grey, Brady",20y 47d,1 (0-0-1 0.00%),,←,
38,"Hannath, Jack",24y 58d,18 (12-1-5 69.44%),8 (0.44),←,
42,"Hughes, Ethan",20y 272d,1 (0-0-1 0.00%),,←,
5,"Ibbotson, Garrick",27y 174d,149 (80-1-68 54.03%),22 (0.15),←,
26,"Langdon, Ed",19y 216d,2 (1-0-1 50.00%),,←,
13,"Mzungu, Tendai",29y 189d,95 (58-1-36 61.58%),54 (0.57),←,
27,"Neale, Lachie",22y 104d,68 (44-0-24 64.71%),35 (0.51),←,
25,"Pearce, Alex",20y 88d,13 (9-0-4 69.23%),3 (0.23),←,
46,"Pearce, Clancee",24y 317d,95 (56-1-38 59.47%),36 (0.38),←,
11,"Sheridan, Tom",21y 312d,36 (26-0-10 72.22%),14 (0.39),←,
22,"Smith, Tanner",21y 181d,2 (0-0-2 0.00%),,←,
8,"Suban, Nick",25y 119d,127 (74-1-52 58.66%),52 (0.41),←,
20,"Taberner, Matthew",22y 80d,27 (19-0-8 70.37%),23 (0.85),←,
14,"Weller, Lachie",19y 194d,3 (2-0-1 66.67%),,←,
Totals,Totals,23y 129d,1177 (695-9-473 59.05%),473 (0.40),,
C,"Lyon, Ross",48y 301d,216 (142-5-69 66.90%),,95 (66-1-28 70.00%),
