Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Melbourne Games (W-D-L W%),Melbourne Goals (Ave.)
10,"Brayshaw, Angus",22y 179d,48 (23-0-25 47.92%),22 (0.46),←,
31,"Fritsch, Bayley",21y 213d,14 (9-0-5 64.29%),15 (1.07),←,
17,"Frost, Sam",24y 313d,59 (24-0-35 40.68%),8 (0.14),38 (19-0-19 50.00%),6 (0.16)
36,"Garlett, Jeff",28y 338d,173 (87-1-85 50.58%),304 (1.76),66 (30-0-36 45.45%),121 (1.83)
11,"Gawn, Max",26y 189d,89 (35-0-54 39.33%),47 (0.53),←,
4,"Harmes, James",22y 275d,59 (30-0-29 50.85%),37 (0.63),←,
14,"Hibberd, Michael",28y 185d,117 (59-1-57 50.85%),13 (0.11),33 (19-0-14 57.58%),2 (0.06)
1,"Hogan, Jesse",23y 145d,66 (29-0-37 43.94%),141 (2.14),←,
39,"Jetta, Neville",28y 145d,131 (46-2-83 35.88%),24 (0.18),←,
2,"Jones, Nathan",30y 168d,254 (76-3-175 30.51%),123 (0.48),←,
6,"Lewis, Jordan",32y 74d,297 (190-1-106 64.14%),152 (0.51),33 (21-0-12 63.64%),7 (0.21)
28,"McDonald, Oscar",22y 111d,52 (29-0-23 55.77%),,←,
25,"McDonald, Tom",25y 292d,136 (47-0-89 34.56%),61 (0.45),←,
18,"Melksham, Jake",26y 312d,148 (72-1-75 48.99%),95 (0.64),34 (20-0-14 58.82%),38 (1.12)
30,"Neal-Bullen, Alex",22y 179d,49 (25-0-24 51.02%),41 (0.84),←,
13,"Oliver, Clayton",20y 350d,50 (28-0-22 56.00%),18 (0.36),←,
5,"Petracca, Christian",22y 184d,53 (27-0-26 50.94%),48 (0.91),←,
3,"Salem, Christian",22y 357d,60 (25-0-35 41.67%),18 (0.30),←,
44,"Smith, Joel",22y 132d,7 (3-0-4 42.86%),,←,
9,"Spargo, Charlie",18y 224d,8 (7-0-1 87.50%),7 (0.88),←,
15,"Stretch, Billy",21y 302d,38 (16-0-22 42.11%),8 (0.21),←,
7,"Viney, Jack",24y 85d,95 (34-0-61 35.79%),27 (0.28),←,
Totals,Totals,24y 216d,2003 (921-9-1073 45.98%),1209 (0.60),,
C,"Goodwin, Simon",41y 193d,38 (21-0-17 55.26%),,37 (21-0-16 56.76%),
