Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Brisbane Lions Games (W-D-L W%),Brisbane Lions Goals (Ave.)
31,"Andrews, Harris",20y 181d,47 (9-0-38 19.15%),7 (0.15),←,
43,"Barrett, Jake",21y 214d,9 (2-0-7 22.22%),8 (0.89),8 (2-0-6 25.00%),8 (1.00)
4,"Bastinac, Ryan",25y 353d,148 (72-0-76 48.65%),76 (0.51),27 (5-0-22 18.52%),10 (0.37)
9,"Beams, Dayne",27y 118d,137 (80-2-55 59.12%),138 (1.01),27 (4-0-23 14.81%),20 (0.74)
13,"Berry, Jarrod",19y 125d,9 (1-0-8 11.11%),5 (0.56),←,
26,"Cutler, Tom",22y 110d,40 (10-0-30 25.00%),17 (0.43),←,
27,"Gardiner, Darcy",21y 261d,53 (13-0-40 24.53%),3 (0.06),←,
2,"Harwood, Ryan",25y 307d,80 (26-0-54 32.50%),6 (0.08),←,
30,"Hipwood, Eric",19y 270d,21 (4-0-17 19.05%),26 (1.24),←,
35,"Lester, Ryan",24y 288d,91 (27-0-64 29.67%),38 (0.42),←,
12,"Martin, Stefan",30y 205d,125 (29-1-95 23.60%),38 (0.30),68 (15-0-53 22.06%),15 (0.22)
36,"Mathieson, Rhys",20y 151d,13 (3-0-10 23.08%),10 (0.77),←,
32,"Mayes, Sam",23y 21d,85 (24-0-61 28.24%),26 (0.31),←,
6,"McCluggage, Hugh",19y 99d,8 (1-0-7 12.50%),3 (0.38),←,
25,"McStay, Daniel",21y 351d,50 (10-0-40 20.00%),30 (0.60),←,
22,"Paparone, Marco",22y 280d,54 (12-0-42 22.22%),13 (0.24),←,
10,"Rich, Daniel",27y 3d,154 (49-1-104 32.14%),97 (0.63),←,
18,"Robertson, Nick",22y 7d,37 (5-0-32 13.51%),7 (0.19),←,
38,"Rockliff, Tom",27y 108d,143 (43-0-100 30.07%),76 (0.53),←,
44,"Smith, Archie",21y 326d,5 (2-0-3 40.00%),2 (0.40),←,
28,"Taylor, Lewis",22y 113d,74 (15-0-59 20.27%),57 (0.77),←,
15,"Zorko, Dayne",28y 121d,112 (34-0-78 30.36%),117 (1.04),←,
Totals,Totals,23y 166d,1495 (471-4-1020 31.51%),800 (0.54),,
C,"Fagan, Chris",55y 352d,11 (2-0-9 18.18%),,←,
