Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Brisbane Lions Games (W-D-L W%),Brisbane Lions Goals (Ave.)
7,"Adcock, Jed",26y 284d,140 (57-2-81 41.43%),37 (0.26),←,
17,"Beams, Claye",20y 359d,12 (3-0-9 25.00%),10 (0.83),←,
43,"Bewick, Rohan",22y 320d,27 (11-0-16 40.74%),21 (0.78),←,
20,"Black, Simon",33y 144d,313 (170-4-139 54.95%),168 (0.54),←,
16,"Brown, Jonathan",30y 301d,229 (134-3-92 59.17%),540 (2.36),←,
47,"Crisp, Jack",18y 328d,10 (4-0-6 40.00%),3 (0.30),←,
39,"Drummond, Josh",29y 128d,94 (43-2-49 46.81%),35 (0.37),←,
6,"Green, Josh",20y 1d,16 (8-0-8 50.00%),14 (0.88),←,
11,"Hanley, Pearce",23y 284d,55 (16-0-39 29.09%),12 (0.22),←,
2,"Harwood, Ryan",21y 18d,28 (9-0-19 32.14%),4 (0.14),←,
12,"Hawksley, James",23y 202d,31 (10-1-20 33.87%),6 (0.19),←,
22,"Hudson, Ben",33y 183d,160 (94-1-65 59.06%),18 (0.11),17 (8-0-9 47.06%),3 (0.18)
35,"Lester, Ryan",19y 365d,21 (9-0-12 42.86%),5 (0.24),←,
19,"Lisle, Jordan",22y 44d,9 (6-0-3 66.67%),3 (0.33),4 (2-0-2 50.00%),2 (0.50)
21,"Merrett, Daniel",27y 257d,134 (56-3-75 42.91%),43 (0.32),←,
24,"Patfull, Joel",27y 262d,138 (55-3-80 40.94%),21 (0.15),←,
31,"Polkinghorne, James",23y 217d,80 (30-1-49 38.13%),47 (0.59),←,
29,"Raines, Andrew",26y 170d,100 (32-1-67 32.50%),9 (0.09),44 (14-0-30 31.82%),8 (0.18)
30,"Redden, Jack",21y 260d,75 (26-1-48 35.33%),34 (0.45),←,
10,"Rich, Daniel",22y 79d,81 (31-1-49 38.89%),50 (0.62),←,
38,"Rockliff, Tom",22y 185d,61 (17-0-44 27.87%),34 (0.56),←,
15,"Zorko, Dayne",23y 198d,15 (7-0-8 46.67%),16 (1.07),←,
Totals,Totals,24y 242d,1829 (828-23-978 45.27%),1130 (0.62),,
C,"Voss, Michael",37y 49d,89 (34-1-54 38.76%),,←,
