Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Geelong Games (W-D-L W%),Geelong Goals (Ave.)
30,"Atkins, Tom",25y 343d,55 (37-0-18 67.27%),9 (0.16),←,
24,"Bews, Jed",27y 256d,126 (76-2-48 61.11%),15 (0.12),←,
46,"Blicavs, Mark",30y 152d,201 (133-2-66 66.67%),44 (0.22),←,
5,"Cameron, Jeremy",28y 148d,184 (86-3-95 47.55%),462 (2.51),13 (9-0-4 69.23%),35 (2.69)
45,"Close, Brad",23y 28d,28 (20-0-8 71.43%),15 (0.54),←,
40,"Dahlhaus, Luke",29y 6d,215 (111-0-104 51.63%),138 (0.64),61 (41-0-20 67.21%),28 (0.46)
35,"Dangerfield, Patrick",31y 144d,283 (166-1-116 58.83%),308 (1.09),129 (85-1-43 66.28%),145 (1.12)
22,"Duncan, Mitch",30y 78d,234 (167-1-66 71.58%),167 (0.71),←,
29,"Guthrie, Cameron",29y 8d,203 (133-2-68 66.01%),63 (0.31),←,
26,"Hawkins, Tom",33y 37d,300 (213-2-85 71.33%),659 (2.20),←,
25,"Henderson, Lachie",31y 256d,204 (108-2-94 53.43%),117 (0.57),87 (58-1-28 67.24%),13 (0.15)
38,"Henry, Jack",22y 363d,88 (58-0-30 65.91%),16 (0.18),←,
4,"Higgins, Shaun",33y 176d,254 (120-1-133 47.44%),228 (0.90),17 (12-0-5 70.59%),4 (0.24)
8,"Kolodjashnij, Jake",26y 18d,130 (85-2-43 66.15%),1 (0.01),←,
27,"Menegola, Sam",29y 173d,107 (69-1-37 64.95%),74 (0.69),←,
32,"Miers, Gryan",22y 150d,59 (39-0-20 66.10%),58 (0.98),←,
42,"OConnor, Mark",24y 222d,65 (42-0-23 64.62%),4 (0.06),←,
3,"Parfitt, Brandan",23y 122d,94 (66-0-28 70.21%),41 (0.44),←,
23,"Rohan, Gary",30y 81d,163 (109-1-53 67.18%),173 (1.06),57 (39-0-18 68.42%),77 (1.35)
14,"Selwood, Joel",33y 93d,332 (241-1-90 72.74%),168 (0.51),←,
37,"Simpson, Sam",23y 74d,19 (11-1-7 60.53%),7 (0.37),←,
7,"Smith, Isaac",32y 240d,232 (160-1-71 69.18%),178 (0.77),22 (16-0-6 72.73%),13 (0.59)
1,"Stanley, Rhys",30y 269d,161 (89-1-71 55.59%),101 (0.63),103 (68-1-34 66.50%),61 (0.59)
Totals,Totals,28y 134d,3737 (2339-24-1374 62.59%),3046 (0.82),,
C,"Scott, Chris",45y 116d,259 (178-2-79 69.11%),,←,
