Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Port Adelaide Games (W-D-L W%),Port Adelaide Goals (Ave.)
21,"Aliir, Aliir",28y 256d,117 (65-0-52 55.56%),5 (0.04),53 (36-0-17 67.92%),
14,"Bergman, Miles",21y 213d,43 (28-0-15 65.12%),13 (0.30),←,
10,"Boak, Travis",34y 291d,336 (175-1-160 52.23%),201 (0.60),←,
26,"Bonner, Riley",26y 73d,87 (55-0-32 63.22%),13 (0.15),←,
3,"Burton, Ryan",26y 108d,125 (75-1-49 60.40%),17 (0.14),78 (50-0-28 64.10%),12 (0.15)
9,"Butters, Zak",22y 253d,78 (48-0-30 61.54%),46 (0.59),←,
33,"Byrne-Jones, Darcy",27y 241d,159 (94-0-65 59.12%),13 (0.08),←,
28,"Drew, Willem",24y 230d,66 (41-0-25 62.12%),12 (0.18),←,
31,"Evans, Francis",21y 269d,11 (11-0-0 100.00%),5 (0.45),4 (4-0-0 100.00%),2 (0.50)
6,"Farrell, Kane",24y 63d,57 (35-0-22 61.40%),39 (0.68),←,
11,"Finlayson, Jeremy",27y 99d,94 (53-3-38 57.98%),127 (1.35),28 (17-0-11 60.71%),37 (1.32)
18,"Horne-Francis, Jason",19y 332d,27 (10-0-17 37.04%),8 (0.30),10 (8-0-2 80.00%),4 (0.40)
5,"Houston, Dan",26y 7d,131 (83-0-48 63.36%),28 (0.21),←,
1,"Jonas, Tom",32y 130d,211 (119-1-91 56.64%),2 (0.01),←,
30,"Lord, Ollie",21y 137d,4 (4-0-0 100.00%),4 (1.00),←,
29,"Lycett, Scott",30y 235d,138 (89-0-49 64.49%),61 (0.44),63 (41-0-22 65.08%),16 (0.25)
41,"McEntee, Jed",22y 93d,17 (11-0-6 64.71%),11 (0.65),←,
12,"McKenzie, Trent",31y 46d,154 (64-0-90 41.56%),23 (0.15),48 (35-0-13 72.92%),1 (0.02)
44,"Mead, Jackson",21y 231d,15 (8-0-7 53.33%),2 (0.13),←,
2,"Powell-Pepper, Sam",25y 131d,124 (77-0-47 62.10%),85 (0.69),←,
20,"Rozee, Connor",23y 117d,91 (57-0-34 62.64%),85 (0.93),←,
23,"Williams, Dylan",21y 322d,8 (8-0-0 100.00%),,←,
16,"Wines, Ollie",28y 224d,213 (126-0-87 59.15%),89 (0.42),←,
Totals,Totals,25y 242d,2306 (1336-6-964 57.94%),889 (0.39),,
C,"Hinkley, Ken",56y 231d,233 (139-0-94 59.66%),,←,
