Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Geelong Games (W-D-L W%),Geelong Goals (Ave.)
3,"Bartel, Jimmy",27y 253d,200 (139-2-59 70.00%),129 (0.64),←,
17,"Byrnes, Shannon",27y 129d,102 (76-0-26 74.51%),98 (0.96),←,
35,"Chapman, Paul",29y 282d,217 (141-2-74 65.44%),284 (1.31),←,
28,"Christensen, Allen",20y 87d,14 (12-0-2 85.71%),13 (0.93),←,
11,"Corey, Joel",29y 178d,232 (151-2-79 65.52%),71 (0.31),←,
22,"Duncan, Mitch",20y 65d,25 (22-0-3 88.00%),28 (1.12),←,
44,"Enright, Corey",29y 334d,217 (141-2-74 65.44%),51 (0.24),←,
8,"Hunt, Josh",29y 153d,163 (110-1-52 67.79%),19 (0.12),←,
20,"Johnson, Steve",28y 41d,170 (122-2-46 72.35%),354 (2.08),←,
9,"Kelly, James",27y 228d,189 (128-1-60 67.99%),75 (0.40),←,
45,"Ling, Cameron",30y 168d,241 (157-3-81 65.77%),135 (0.56),←,
13,"Lonergan, Tom",27y 89d,71 (55-1-15 78.17%),44 (0.62),←,
10,"Menzel, Daniel",19y 335d,18 (16-0-2 88.89%),24 (1.33),←,
21,"Mooney, Cameron",31y 322d,221 (149-1-71 67.65%),297 (1.34),210 (139-1-70 66.43%),295 (1.40)
6,"Ottens, Brad",31y 201d,240 (135-1-104 56.46%),259 (1.08),111 (82-1-28 74.32%),107 (0.96)
31,"Podsiadly, James",29y 338d,37 (29-0-8 78.38%),93 (2.51),←,
14,"Selwood, Joel",23y 80d,109 (94-0-15 86.24%),45 (0.41),←,
27,"Stokes, Mathew",26y 265d,107 (87-0-20 81.31%),161 (1.50),←,
7,"Taylor, Harry",25y 63d,85 (71-0-14 83.53%),8 (0.09),←,
5,"Varcoe, Travis",23y 126d,95 (83-0-12 87.37%),105 (1.11),←,
36,"Vardy, Nathan",20y 50d,9 (7-0-2 77.78%),6 (0.67),←,
40,"Wojcinski, David",30y 330d,194 (130-2-62 67.53%),63 (0.32),←,
Totals,Totals,26y 303d,2956 (2055-20-881 69.52%),2362 (0.80),,
C,"Scott, Chris",35y 103d,20 (18-0-2 90.00%),,←,
