Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Western Bulldogs Games (W-D-L W%),Western Bulldogs Goals (Ave.)
21,"Akermanis, Jason",32y 101d,302 (182-6-114 61.26%),396 (1.31),54 (31-2-21 59.26%),89 (1.65)
5,"Boyd, Matthew",26y 282d,126 (61-2-63 49.21%),42 (0.33),←,
17,"Cooney, Adam",23y 248d,121 (61-2-58 51.24%),121 (1.00),←,
4,"Cross, Daniel",26y 67d,121 (58-3-60 49.17%),20 (0.17),←,
10,"Eagleton, Nathan",30y 207d,247 (115-5-127 47.57%),207 (0.84),191 (89-3-99 47.38%),162 (0.85)
13,"Giansiracusa, Daniel",27y 86d,161 (71-4-86 45.34%),166 (1.03),←,
9,"Gilbee, Lindsay",27y 332d,151 (73-2-76 49.01%),89 (0.59),←,
16,"Griffen, Ryan",22y 313d,86 (50-1-35 58.72%),44 (0.51),←,
8,"Hahn, Mitch",28y 26d,148 (69-2-77 47.30%),125 (0.84),←,
40,"Harbrow, Jarrod",20y 322d,34 (18-1-15 54.41%),20 (0.59),←,
25,"Hargrave, Ryan",27y 314d,150 (69-4-77 47.33%),35 (0.23),←,
7,"Higgins, Shaun",21y 93d,41 (22-1-18 54.88%),47 (1.15),←,
20,"Hill, Josh",20y 137d,30 (19-1-10 65.00%),32 (1.07),←,
15,"Hudson, Ben",30y 101d,89 (55-1-33 62.36%),8 (0.09),34 (23-1-10 69.12%),2 (0.06)
6,"Johnson, Brad",32y 322d,335 (160-7-168 48.81%),530 (1.58),←,
36,"Lake, Brian",27y 98d,133 (61-2-70 46.62%),14 (0.11),←,
27,"Minson, Will",24y 55d,77 (45-1-31 59.09%),38 (0.49),←,
38,"Morris, Dale",26y 158d,98 (56-2-40 58.16%),2 (0.02),←,
42,"Picken, Liam",22y 308d,10 (6-0-4 60.00%),4 (0.40),←,
18,"Stack, Brennan",21y 10d,1 (1-0-0 100.00%),,←,
35,"Tiller, Stephen",22y 71d,21 (12-1-8 59.52%),7 (0.33),←,
14,"Ward, Callan",19y 56d,14 (9-0-5 64.29%),8 (0.57),←,
Totals,Totals,25y 202d,2496 (1273-48-1175 51.00%),1955 (0.78),,
C,"Eade, Rodney",51y 62d,256 (138-4-114 54.69%),,104 (57-2-45 55.77%),
