West Coast Player Details,West Coast Player Details,West Coast Player Details,West Coast Player Details,West Coast Player Details,West Coast Player Details,West Coast Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),West Coast Games (W-D-L W%),West Coast Goals (Ave.)
33,"Ainsworth, Brayden",21y 242d,6 (5-0-1 83.33%),2 (0.33),←,
12,"Allen, Oscar",21y 129d,29 (21-0-8 72.41%),29 (1.00),←,
37,"Barrass, Tom",24y 292d,73 (50-1-22 69.18%),,←,
39,"Cameron, Jarrod",20y 84d,10 (9-0-1 90.00%),12 (1.20),←,
28,"Cole, Tom",23y 59d,46 (32-0-14 69.57%),,←,
15,"Cripps, Jamie",28y 94d,171 (103-1-67 60.53%),215 (1.26),155 (95-1-59 61.61%),199 (1.28)
27,"Darling, Jack",28y 43d,204 (130-1-73 63.97%),388 (1.90),←,
14,"Duggan, Liam",23y 228d,93 (61-0-32 65.59%),9 (0.10),←,
3,"Gaff, Andrew",28y 40d,205 (128-1-76 62.68%),72 (0.35),←,
25,"Hurn, Shannon",32y 326d,277 (164-1-112 59.39%),50 (0.18),←,
11,"Kelly, Tim",26y,56 (35-0-21 62.50%),51 (0.91),8 (5-0-3 62.50%),3 (0.38)
17,"Kennedy, Josh",32y 336d,251 (133-2-116 53.39%),629 (2.51),229 (130-1-98 56.99%),618 (2.70)
9,"Naitanui, Nic",30y 83d,174 (102-1-71 58.91%),105 (0.60),←,
30,"Nelson, Jackson",24y 133d,61 (43-0-18 70.49%),1 (0.02),←,
8,"Redden, Jack",29y 230d,219 (106-1-112 48.63%),72 (0.33),90 (62-0-28 68.89%),20 (0.22)
35,"Rotham, Josh",22y 152d,6 (3-0-3 50.00%),,←,
1,"Ryan, Liam",23y 298d,45 (29-0-16 64.44%),60 (1.33),←,
4,"Sheed, Dom",25y 107d,110 (71-1-38 65.00%),50 (0.45),←,
5,"Sheppard, Brad",29y 64d,186 (110-1-75 59.41%),17 (0.09),←,
13,"Shuey, Luke",30y 54d,207 (131-1-75 63.53%),137 (0.66),←,
2,"Waterman, Jake",22y 81d,33 (23-0-10 69.70%),34 (1.03),←,
6,"Yeo, Elliot",26y 299d,163 (100-1-62 61.66%),70 (0.43),136 (89-1-46 65.81%),69 (0.51)
Totals,Totals,26y 54d,2625 (1589-13-1023 60.53%),2003 (0.76),,
C,"Simpson, Adam",44y 161d,150 (97-1-52 65.00%),,←,
