Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Melbourne Games (W-D-L W%),Melbourne Goals (Ave.)
2,"Armstrong, Steven",21y 108d,39 (19-0-20 48.72%),19 (0.49),←,
21,"Bell, Daniel",20y 17d,8 (4-0-4 50.00%),,←,
3,"Bizzell, Clint",28y 306d,139 (60-1-78 43.53%),79 (0.57),64 (28-0-36 43.75%),7 (0.11)
25,"Brown, Nathan",28y 259d,102 (50-0-52 49.02%),26 (0.25),←,
36,"Davey, Aaron",21y 324d,25 (16-0-9 64.00%),38 (1.52),←,
35,"Ferguson, Ryan",23y 213d,22 (9-0-13 40.91%),2 (0.09),←,
30,"Godfrey, Simon",24y 194d,63 (27-0-36 42.86%),8 (0.13),←,
18,"Green, Brad",24y 48d,110 (57-0-53 51.82%),163 (1.48),←,
4,"Holland, Ben",27y 355d,147 (75-0-72 51.02%),150 (1.02),22 (13-0-9 59.09%),26 (1.18)
16,"Johnstone, Travis",24y 287d,107 (52-0-55 48.60%),82 (0.77),←,
23,"McDonald, James",28y 207d,138 (66-0-72 47.83%),38 (0.28),←,
5,"McLean, Brock",19y 50d,15 (10-0-5 66.67%),7 (0.47),←,
7,"Miller, Brad",21y 298d,48 (23-0-25 47.92%),16 (0.33),←,
22,"Moloney, Brent",21y 92d,27 (15-1-11 57.41%),7 (0.26),4 (3-0-1 75.00%),1 (0.25)
44,"Motlop, Shannon",26y 255d,56 (30-1-25 54.46%),31 (0.55),2 (1-0-1 50.00%),
9,"Neitz, David",30y 98d,253 (118-0-135 46.64%),514 (2.03),←,
43,"Rigoni, Guy",30y 277d,102 (52-0-50 50.98%),34 (0.33),←,
27,"Rivers, Jared",20y 194d,31 (17-0-14 54.84%),,←,
24,"Robertson, Russell",26y 157d,150 (74-0-76 49.33%),238 (1.59),←,
31,"Wheatley, Paul",24y 18d,77 (43-0-34 55.84%),23 (0.30),←,
34,"White, Jeff",28y 70d,190 (93-0-97 48.95%),83 (0.44),158 (80-0-78 50.63%),65 (0.41)
13,"Yze, Adem",27y 221d,216 (98-0-118 45.37%),169 (0.78),←,
Totals,Totals,25y 18d,2065 (1008-3-1054 48.81%),1727 (0.84),,
C,"Daniher, Neale",44y 74d,169 (84-0-85 49.70%),,←,
