Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Port Adelaide Games (W-D-L W%),Port Adelaide Goals (Ave.)
19,"Bishop, Matthew",28y 51d,87 (54-1-32 62.64%),6 (0.07),69 (47-1-21 68.84%),2 (0.03)
20,"Brogan, Dean",24y 260d,28 (23-0-5 82.14%),8 (0.29),←,
7,"Burgoyne, Peter",25y 214d,129 (73-2-54 57.36%),146 (1.13),←,
8,"Burgoyne, Shaun",20y 314d,39 (33-0-6 84.62%),61 (1.56),←,
9,"Carr, Josh",23y 124d,83 (59-1-23 71.69%),47 (0.57),←,
26,"Cochrane, Stuart",25y 42d,69 (38-0-31 55.07%),14 (0.20),19 (15-0-4 78.95%),3 (0.16)
12,"Cockatoo-Collins, Che",28y 179d,158 (99-3-56 63.61%),214 (1.35),73 (52-0-21 71.23%),105 (1.44)
18,"Cornes, Kane",20y 238d,41 (31-0-10 75.61%),15 (0.37),←,
17,"Dew, Stuart",24y 13d,111 (63-2-46 57.66%),173 (1.56),←,
11,"Hardwick, Damien",31y 13d,190 (130-1-59 68.68%),13 (0.07),37 (29-0-8 78.38%),
29,"Kingsley, Adam",28y 11d,122 (69-2-51 57.38%),25 (0.20),←,
5,"Lade, Brendon",27y 52d,97 (55-2-40 57.73%),63 (0.65),←,
3,"Montgomery, Brett",30y 91d,146 (94-2-50 65.07%),91 (0.62),86 (54-1-31 63.37%),37 (0.43)
14,"Paxman, Stephen",32y 270d,237 (97-2-138 41.35%),38 (0.16),135 (75-2-58 56.30%),20 (0.15)
15,"Pickett, Byron",26y 20d,142 (92-0-50 64.79%),121 (0.85),22 (18-0-4 81.82%),40 (1.82)
6,"Schofield, Jarrad",28y 213d,166 (103-1-62 62.35%),112 (0.67),103 (64-1-38 62.62%),78 (0.76)
36,"Stevens, Nick",23y 240d,124 (73-2-49 59.68%),76 (0.61),←,
28,"Thurstans, Toby",23y 17d,10 (7-0-3 70.00%),4 (0.40),←,
16,"Tredrea, Warren",24y 250d,127 (75-1-51 59.45%),257 (2.02),←,
2,"Wakelin, Darryl",29y 20d,176 (98-1-77 55.97%),11 (0.06),61 (45-0-16 73.77%),3 (0.05)
4,"Wanganeen, Gavin",30y 74d,254 (150-5-99 60.04%),164 (0.65),127 (77-2-48 61.42%),101 (0.80)
21,"Wilson, Michael",26y 283d,110 (56-3-51 52.27%),33 (0.30),←,
Totals,Totals,26y 169d,2646 (1572-31-1043 59.41%),1692 (0.64),,
C,"Williams, Mark",45y 10d,115 (71-1-43 62.17%),,←,
