West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
37,"Barrass, Tom",14,10,4,18,,,,1.0,4.0,,1.0,,2.0,,,7.0,11.0,1.0,,6.0,,,97.0
33,"Bazzo, Rhett",4,6,3,7,,,,2.0,3.0,,,1.0,,1.0,,1.0,6.0,1.0,,,,,82.0
39 ↑,"Clark, Greg",5,3,6,11,,,,4.0,1.0,2.0,3.0,4.0,1.0,2.0,,3.0,9.0,,,,,,48.0
15,"Cripps, Jamie",13,3,3,16,2,1.0,,5.0,,6.0,3.0,2.0,4.0,,,6.0,9.0,,1.0,,,,84.0
27,"Darling, Jack",4,4,4,8,,1.0,,2.0,,3.0,,3.0,,1.0,,4.0,4.0,,1.0,,,,100.0
14,"Duggan, Liam",11,5,10,21,,,,1.0,2.0,1.0,,3.0,,1.0,,6.0,14.0,,,1.0,2.0,,87.0
3,"Gaff, Andrew",14,5,13,27,,,,1.0,4.0,2.0,2.0,5.0,,1.0,,8.0,20.0,,,1.0,1.0,,89.0
19,"Hough, Brady",9,6,4,13,,1.0,,1.0,,4.0,,,2.0,,,2.0,11.0,,,,,,84.0
25,"Hurn, Shannon",17,11,3,20,,,,1.0,1.0,1.0,,1.0,,1.0,,3.0,14.0,2.0,,1.0,1.0,,80.0
40,"Jamieson, Callum",2,1,6,8,,,9.0,1.0,,2.0,1.0,,1.0,,,4.0,4.0,,,,,1.0,60.0
31,"Jones, Jamaine",13,4,4,17,,,,4.0,2.0,1.0,1.0,4.0,1.0,,,3.0,12.0,,,1.0,1.0,1.0,82.0
17,"Kennedy, Josh",7,4,6,13,2,2.0,,1.0,,2.0,,3.0,1.0,1.0,,5.0,9.0,1.0,2.0,1.0,,1.0,87.0
20 ↓,"McGovern, Jeremy",6,3,,6,,,,1.0,2.0,,,,,,,1.0,3.0,,,1.0,,,35.0
30,"Nelson, Jackson",2,4,4,6,,,,2.0,,,,,,,,3.0,4.0,,,2.0,,1.0,86.0
21,"Petruccelle, Jack",8,6,1,9,1,2.0,,2.0,1.0,1.0,1.0,2.0,,,,4.0,6.0,,2.0,2.0,1.0,,73.0
8,"Redden, Jack",11,6,13,24,,,,7.0,3.0,1.0,6.0,1.0,1.0,,,14.0,12.0,1.0,,2.0,,,81.0
44,"Rioli, Willie",10,3,2,12,1,,,2.0,,3.0,3.0,3.0,3.0,2.0,,5.0,8.0,,,,,,77.0
4,"Sheed, Dom",11,2,9,20,,,,4.0,3.0,4.0,2.0,5.0,3.0,2.0,,6.0,14.0,,,1.0,,,74.0
13,"Shuey, Luke",11,3,9,20,,,,6.0,,2.0,5.0,4.0,4.0,2.0,,9.0,8.0,,,,1.0,1.0,72.0
2,"Waterman, Jake",14,8,2,16,2,1.0,,2.0,,3.0,,2.0,,1.0,,3.0,14.0,1.0,1.0,3.0,,1.0,88.0
36,"West, Connor",4,1,6,10,1,,,4.0,,1.0,,4.0,1.0,3.0,,3.0,8.0,,,,,,79.0
32,"Williams, Bailey",3,2,2,5,,,18.0,1.0,,1.0,2.0,,,,,3.0,3.0,,,1.0,,,68.0
6,"Yeo, Elliot",16,9,6,22,,,,,11.0,,,2.0,,1.0,,2.0,17.0,,,3.0,1.0,,87.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,209,109,120,329,9,9.0,27.0,55.0,37.0,40.0,30.0,49.0,24.0,19.0,,105.0,220.0,7.0,7.0,26.0,8.0,6.0,
Opposition,Opposition,205,99,140,345,12,9.0,43.0,55.0,30.0,51.0,37.0,53.0,19.0,24.0,6.0,123.0,220.0,8.0,14.0,41.0,4.0,9.0,
