Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
4,"Bontempelli, Marcus",13,9,15,28,,1.0,,3.0,1.0,2.0,3.0,6.0,1.0,3.0,2.0,11.0,18.0,2.0,2.0,4.0,1.0,1.0,83.0
17,"Bruce, Josh",11,11,4,15,1,,,1.0,,4.0,,3.0,1.0,,,4.0,11.0,1.0,3.0,,,1.0,81.0
31,"Dale, Bailey",12,3,4,16,,,,1.0,3.0,2.0,,2.0,1.0,1.0,,7.0,6.0,2.0,,2.0,,,71.0
35,"Daniel, Caleb",18,5,10,28,,,,5.0,5.0,3.0,1.0,1.0,2.0,,,3.0,20.0,,,2.0,1.0,,85.0
5,"Dunkley, Josh",13,7,17,30,,1.0,,3.0,2.0,3.0,2.0,3.0,,,,11.0,19.0,1.0,,6.0,1.0,1.0,83.0
15,"Duryea, Taylor",15,9,7,22,,,,1.0,2.0,,,1.0,,1.0,,4.0,15.0,1.0,,2.0,,,80.0
44,"English, Tim",10,8,4,14,1,1.0,4.0,2.0,,,1.0,1.0,1.0,,,9.0,5.0,4.0,2.0,4.0,,,81.0
43,"Gardner, Ryan",7,7,4,11,,,,1.0,1.0,,,,,,,4.0,7.0,1.0,,9.0,,,100.0
7,"Hunter, Lachie",16,11,15,31,,,,1.0,1.0,4.0,3.0,2.0,,,,5.0,27.0,,1.0,,,2.0,81.0
42,"Keath, Alex",15,9,3,18,,,,4.0,4.0,2.0,,1.0,2.0,,,5.0,12.0,1.0,,5.0,,,95.0
21,"Liberatore, Tom",14,3,14,28,,1.0,,7.0,2.0,5.0,7.0,2.0,1.0,2.0,,10.0,21.0,,,4.0,,,80.0
27,"Lipinski, Patrick",9,4,17,26,,,,2.0,3.0,3.0,2.0,1.0,1.0,,,6.0,20.0,,,1.0,,,82.0
11,"Macrae, Jack",17,7,18,35,,,,7.0,1.0,4.0,3.0,4.0,2.0,1.0,1.0,7.0,27.0,,,2.0,,1.0,78.0
8,"Martin, Stefan",6,1,9,15,1,,15.0,2.0,,,6.0,3.0,3.0,1.0,,12.0,2.0,1.0,,2.0,,,84.0
30,"McNeil, Lachlan",5,1,4,9,1,,,,,1.0,,8.0,,2.0,,7.0,4.0,,1.0,1.0,,,74.0
33,"Naughton, Aaron",10,7,5,15,2,,,1.0,,6.0,,3.0,,,,3.0,12.0,1.0,2.0,1.0,,,76.0
28,"Scott, Anthony",9,1,7,16,,1.0,,1.0,,5.0,,1.0,3.0,,,5.0,11.0,,,1.0,,,82.0
6,"Smith, Bailey",23,8,13,36,2,,,3.0,2.0,5.0,3.0,9.0,3.0,5.0,3.0,10.0,25.0,,,1.0,,,86.0
1,"Treloar, Adam",7,2,11,18,,,,3.0,1.0,3.0,5.0,4.0,1.0,1.0,,10.0,8.0,,,1.0,1.0,1.0,77.0
23,"Vandermeer, Laitham",5,1,9,14,2,,,4.0,,2.0,1.0,,1.0,,,9.0,7.0,,,3.0,,,76.0
3,"Wallis, Mitch",4,3,9,13,,1.0,,1.0,,2.0,1.0,3.0,,1.0,,6.0,7.0,,,1.0,,,78.0
14,"West, Rhylee",,,,,,,,,,,,,,,,,,,,,,,
34,"Williams, Bailey",21,8,7,28,,,,4.0,6.0,3.0,,3.0,1.0,2.0,,8.0,21.0,,,3.0,,,87.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,260,125,206,466,10,9.0,19.0,57.0,34.0,59.0,38.0,61.0,24.0,20.0,6.0,156.0,305.0,15.0,11.0,55.0,4.0,7.0,
Opposition,Opposition,197,91,118,315,7,11.0,46.0,52.0,49.0,40.0,32.0,63.0,20.0,24.0,,131.0,180.0,17.0,5.0,43.0,5.0,6.0,
