St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),St Kilda Games (W-D-L W%),St Kilda Goals (Ave.)
20,"Armitage, David",23y 36d,44 (23-1-20 53.41%),25 (0.57),←,
8,"Clarke, Raphael",25y 301d,75 (49-1-25 66.00%),8 (0.11),←,
26,"Dal Santo, Nick",27y 150d,209 (124-5-80 60.53%),112 (0.54),←,
6,"Dawson, Zac",25y 150d,72 (43-3-26 61.81%),3 (0.04),58 (39-3-16 69.83%),3 (0.05)
24,"Dempster, Sean",27y 183d,112 (68-3-41 62.05%),17 (0.15),58 (33-3-22 59.48%),9 (0.16)
25,"Fisher, Sam",29y 12d,160 (101-4-55 64.38%),19 (0.12),←,
16,"Gamble, Ryan",23y 302d,33 (23-1-9 71.21%),42 (1.27),9 (5-1-3 61.11%),11 (1.22)
14,"Geary, Jarryn",23y 29d,45 (34-0-11 75.56%),11 (0.24),←,
19,"Gilbert, Sam",24y 337d,103 (66-4-33 66.02%),16 (0.16),←,
18,"Goddard, Brendon",26y 63d,178 (112-3-63 63.76%),87 (0.49),←,
1,"Gram, Jason",27y 86d,132 (80-4-48 62.12%),64 (0.48),130 (79-4-47 62.31%),64 (0.49)
4,"Jones, Clinton",27y 170d,90 (62-4-24 71.11%),27 (0.30),←,
23,"Koschitzke, Justin",28y 305d,170 (96-3-71 57.35%),207 (1.22),←,
5,"McEvoy, Ben",22y 11d,46 (33-2-11 73.91%),13 (0.28),←,
44,"Milne, Stephen",31y 136d,229 (125-5-99 55.68%),473 (2.07),←,
11,"Montagna, Leigh",27y 262d,162 (102-4-56 64.20%),95 (0.59),←,
30,"Peake, Brett",28y 17d,110 (57-3-50 53.18%),60 (0.55),35 (23-3-9 70.00%),18 (0.51)
34,"Polo, Dean",24y 351d,64 (24-2-38 39.06%),14 (0.22),8 (6-0-2 75.00%),3 (0.38)
22,"Ray, Farren",25y 121d,139 (82-4-53 60.43%),46 (0.33),64 (47-3-14 75.78%),14 (0.22)
12,"Riewoldt, Nick",28y 278d,213 (118-5-90 56.57%),463 (2.17),←,
13,"Schneider, Adam",27y 71d,180 (116-3-61 65.28%),219 (1.22),82 (56-2-24 69.51%),120 (1.46)
3,"Steven, Jack",21y 116d,23 (13-1-9 58.70%),21 (0.91),←,
Totals,Totals,26y 75d,2589 (1551-65-973 59.91%),2042 (0.79),,
C,"Lyon, Ross",44y 256d,114 (72-4-38 64.91%),,←,
