Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Collingwood Games (W-D-L W%),Collingwood Goals (Ave.)
40,"Bryan, Chris",25y 192d,27 (9-1-17 35.19%),15 (0.56),11 (6-0-5 54.55%),6 (0.55)
5,"Buckley, Nathan",35y 50d,279 (117-2-160 42.29%),284 (1.02),259 (113-2-144 44.02%),263 (1.02)
17,"Burns, Scott",32y 265d,246 (111-1-134 45.33%),143 (0.58),←,
43,"Clarke, Martin",19y 305d,11 (7-0-4 63.64%),3 (0.27),←,
8,"Clement, James",31y 10d,229 (99-0-130 43.23%),51 (0.22),145 (73-0-72 50.34%),13 (0.09)
32,"Cloke, Travis",20y 193d,54 (29-0-25 53.70%),52 (0.96),←,
1,"Davis, Leon",26y 89d,138 (66-0-72 47.83%),168 (1.22),←,
4,"Didak, Alan",24y 211d,119 (67-0-52 56.30%),169 (1.42),←,
38,"Goldsack, Tyson",20y 115d,16 (9-0-7 56.25%),,←,
24,"Lockyer, Tarkyn",27y 319d,166 (79-0-87 47.59%),90 (0.54),←,
30,"Lumumba, Heritier",20y 303d,35 (21-0-14 60.00%),1 (0.03),←,
27,"Maxwell, Nick",24y 103d,71 (38-0-33 53.52%),16 (0.23),←,
7,"Medhurst, Paul",25y 277d,115 (60-0-55 52.17%),187 (1.63),16 (10-0-6 62.50%),21 (1.31)
11,"OBree, Shane",28y 183d,191 (95-0-96 49.74%),73 (0.38),172 (86-0-86 50.00%),70 (0.41)
10,"Pendlebury, Scott",19y 250d,31 (18-0-13 58.06%),24 (0.77),←,
21,"Richards, Guy",24y 177d,38 (21-0-17 55.26%),3 (0.08),←,
23,"Rocca, Anthony",30y 30d,229 (112-0-117 48.91%),395 (1.72),207 (101-0-106 48.79%),384 (1.86)
2,"Rusling, Sean",20y 343d,15 (10-0-5 66.67%),17 (1.13),←,
39,"Shaw, Heath",21y 291d,52 (29-0-23 55.77%),12 (0.23),←,
36,"Swan, Dane",23y 201d,75 (39-0-36 52.00%),37 (0.49),←,
13,"Thomas, Dale",20y 85d,40 (24-0-16 60.00%),29 (0.73),←,
14,"Wakelin, Shane",33y 33d,231 (111-2-118 48.48%),20 (0.09),137 (70-0-67 51.09%),1 (0.01)
Totals,Totals,25y 117d,2408 (1171-6-1231 48.63%),1789 (0.74),,
C,"Malthouse, Mick",54y 28d,563 (315-4-244 56.31%),,185 (92-0-93 49.73%),
