Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
25,"Beinke, Bryan",7,5.0,1,8,2.0,,,,,4.0,1.0,2.0,,1.0,,6,2,4.0,2.0,1.0,,,
26,"Bickley, Mark",4,1.0,5,9,,,,1.0,1.0,2.0,1.0,1.0,,1.0,,3,6,,,6.0,1.0,,
35,"Biglands, Rhett",7,1.0,1,8,,,30.0,2.0,,2.0,2.0,2.0,1.0,1.0,,3,4,,,1.0,,,
10,"Bode, Matthew",10,5.0,12,22,2.0,,,8.0,1.0,2.0,8.0,5.0,2.0,3.0,,10,13,,1.0,1.0,,,
24,"Burton, Brett",1,1.0,2,3,,1.0,,,,,,1.0,,,,1,2,,1.0,,,,
4,"Clarke, Matthew",2,2.0,3,5,1.0,,17.0,1.0,,1.0,2.0,3.0,,2.0,,3,2,,1.0,2.0,,,
1,"Crowell, Andrew",5,4.0,10,15,,,,3.0,4.0,,1.0,1.0,,1.0,,4,12,1.0,,5.0,,,
11,"Doughty, Michael",8,4.0,3,11,1.0,,,,2.0,1.0,1.0,,,,,3,8,1.0,1.0,2.0,,,
9,"Edwards, Tyson",18,5.0,8,26,1.0,,,1.0,5.0,3.0,1.0,,,,2.0,7,19,,1.0,3.0,2.0,,
36,"Goodwin, Simon",11,2.0,8,19,,,,3.0,1.0,2.0,3.0,3.0,1.0,1.0,,5,14,,,,,,
34,"Hart, Ben",4,1.0,3,7,,,,1.0,2.0,,,1.0,2.0,,,4,4,,,1.0,,,
18,"Johncock, Graham",3,3.0,3,6,1.0,1.0,,2.0,,2.0,,3.0,,2.0,,3,3,,1.0,,,,
28,"Johnson, Kane",7,1.0,14,21,,,,,2.0,1.0,4.0,4.0,,,,7,14,,,,1.0,,
40,"Ladhams, Chris",17,5.0,7,24,,,1.0,3.0,1.0,6.0,6.0,1.0,1.0,,,8,16,,,,2.0,,
39,"Mattner, Martin",4,2.0,4,8,,,,13.0,2.0,2.0,1.0,,,1.0,,5,6,,,3.0,,,
16,"McGregor, Ken",4,,3,7,,,2.0,2.0,2.0,,,1.0,,,,4,1,,,5.0,,,
23,"McLeod, Andrew",14,3.0,8,22,1.0,,,2.0,,7.0,3.0,2.0,1.0,,,8,14,,,1.0,2.0,,
32,"Ricciuto, Mark",13,7.0,9,22,5.0,,,6.0,1.0,2.0,3.0,4.0,,3.0,3.0,8,15,2.0,3.0,5.0,,,
5,"Shir, Matthew",10,4.0,1,11,,,,2.0,2.0,2.0,,,,,,3,7,1.0,,,2.0,,
7,"Smart, Nigel",9,3.0,3,12,,,,,2.0,,,1.0,,,,7,4,1.0,,7.0,,,
20,"Stenglein, Tyson",7,5.0,10,17,,,,3.0,3.0,1.0,1.0,1.0,,,,9,10,1.0,,4.0,,,
19,"Stevens, Mark",4,2.0,3,7,1.0,1.0,,,,1.0,1.0,,1.0,,,5,2,,1.0,3.0,,,
Totals,Totals,169,66.0,121,290,15.0,3.0,50.0,53.0,31.0,41.0,39.0,36.0,9.0,16.0,5.0,116,178,11.0,12.0,50.0,10.0,,
Opposition,Opposition,171,60.0,132,303,12.0,18.0,33.0,48.0,25.0,52.0,50.0,33.0,16.0,9.0,1.0,132,177,15.0,7.0,77.0,17.0,,
