Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
41,"Butts, Jordon",7,6,2,9,,,,1.0,2.0,1.0,,2.0,,2.0,,2.0,7.0,2.0,,6.0,,,100.0
15,"Cook, Brayden",8,2,11,19,,,,,,4.0,,1.0,,,,6.0,13.0,,,,1.0,,69.0
40,"Davis, Ben",3,1,7,10,,,,,1.0,1.0,,2.0,1.0,1.0,,4.0,6.0,,,2.0,,,77.0
39,"Doedee, Tom",9,2,4,13,,,,3.0,1.0,2.0,,4.0,,1.0,,5.0,7.0,1.0,,1.0,1.0,,92.0
32,"Fogarty, Darcy",3,3,3,6,,1.0,,2.0,,1.0,,,1.0,,,3.0,3.0,,1.0,2.0,,1.0,90.0
22,"Frampton, Billy",6,5,5,11,,,,1.0,5.0,,,3.0,,1.0,,3.0,8.0,1.0,,3.0,,,80.0
44,"Gollant, Lachlan",7,3,4,11,1,1.0,,1.0,,3.0,,3.0,1.0,,,6.0,5.0,1.0,2.0,,,,77.0
1,"Jones, Chayce",8,3,3,11,1,1.0,,2.0,1.0,2.0,,4.0,,2.0,,4.0,7.0,1.0,,1.0,1.0,,86.0
2,"Keays, Ben",20,4,18,38,2,,,6.0,2.0,10.0,6.0,5.0,3.0,1.0,3.0,13.0,25.0,,2.0,1.0,1.0,2.0,80.0
29,"Laird, Rory",14,4,26,40,,,,8.0,2.0,1.0,10.0,1.0,2.0,,2.0,17.0,24.0,,,,,,80.0
27,"Lynch, Tom",12,6,11,23,1,,,2.0,,2.0,2.0,2.0,,1.0,,8.0,15.0,1.0,1.0,1.0,,,87.0
14,"Mackay, David",13,4,6,19,1,3.0,,2.0,1.0,5.0,2.0,2.0,,,,8.0,13.0,,2.0,2.0,,2.0,85.0
23,"McAdam, Shane",10,8,4,14,3,,,3.0,,1.0,,2.0,2.0,,,6.0,8.0,3.0,5.0,3.0,,,78.0
25,"McHenry, Ned",11,6,13,24,1,3.0,,1.0,,4.0,,4.0,1.0,3.0,,10.0,16.0,1.0,2.0,1.0,,1.0,80.0
36,"McPherson, Andrew",16,5,6,22,,,,2.0,3.0,3.0,,3.0,,,,4.0,16.0,1.0,,2.0,,,87.0
4,"Murphy, Lachlan",8,2,5,13,,4.0,,3.0,,1.0,1.0,1.0,2.0,,,4.0,9.0,,2.0,,1.0,1.0,78.0
31,"Rowe, James",,,,,,,,,,,,,,,,,,,,,,,
26,"Schoenberg, Harry",11,4,13,24,1,1.0,,8.0,2.0,4.0,6.0,2.0,1.0,1.0,,10.0,14.0,,,2.0,1.0,2.0,65.0
11,"Seedsman, Paul",11,5,12,23,1,,,2.0,2.0,4.0,2.0,3.0,,1.0,,5.0,16.0,,1.0,,2.0,,87.0
9,"Sloane, Rory",11,4,16,27,,,,7.0,1.0,2.0,6.0,1.0,,1.0,,13.0,13.0,,1.0,1.0,,,76.0
33,"Smith, Brodie",20,7,5,25,,1.0,,1.0,5.0,2.0,2.0,2.0,,,,5.0,19.0,1.0,1.0,3.0,,,79.0
45,"Strachan, Kieran",5,2,13,18,,1.0,34.0,1.0,,3.0,3.0,6.0,,4.0,,9.0,12.0,1.0,,2.0,,,83.0
7,"Thilthorpe, Riley",9,4,9,18,1,1.0,3.0,1.0,,1.0,2.0,2.0,,,,7.0,10.0,,2.0,3.0,,,87.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,222,90,196,418,13,20.0,37.0,57.0,28.0,57.0,42.0,55.0,14.0,19.0,5.0,152.0,266.0,14.0,22.0,36.0,8.0,9.0,
Opposition,Opposition,175,69,140,315,8,6.0,45.0,67.0,42.0,37.0,26.0,57.0,19.0,14.0,1.0,111.0,190.0,5.0,9.0,44.0,12.0,3.0,
