Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Fremantle Games (W-D-L W%),Fremantle Goals (Ave.)
44,"Bandy, Daniel",25y 168d,94 (33-0-61 35.11%),76 (0.81),←,
32,"Bell, Peter",25y 65d,131 (84-0-47 64.12%),124 (0.95),8 (0-0-8 0.00%),4 (0.50)
7,"Black, Heath",21y 342d,54 (16-0-38 29.63%),31 (0.57),←,
40,"Bootsma, Brad",28y 126d,19 (5-0-14 26.32%),6 (0.32),←,
30,"Brown, Leigh",19y 71d,27 (8-0-19 29.63%),2 (0.07),←,
9,"Carr, Matthew",22y 127d,34 (7-1-26 22.06%),4 (0.12),6 (0-0-6 0.00%),2 (0.33)
10,"Cook, Troy",24y 266d,71 (32-0-39 45.07%),27 (0.38),28 (8-0-20 28.57%),16 (0.57)
12,"Dodd, Brad",24y 43d,48 (16-0-32 33.33%),22 (0.46),←,
18,"Fewster, Brendon",27y 121d,54 (24-0-30 44.44%),38 (0.70),21 (8-0-13 38.10%),11 (0.52)
2,"Fletcher, Adrian",31y 207d,216 (89-2-125 41.67%),94 (0.44),64 (18-0-46 28.13%),21 (0.33)
14,"Grover, Antoni",21y 55d,15 (2-0-13 13.33%),1 (0.07),←,
4,"Hasleby, Paul",19y 327d,27 (8-0-19 29.63%),21 (0.78),←,
28,"Koops, Steven",22y 285d,37 (12-0-25 32.43%),33 (0.89),←,
20,"Longmuir, Justin",20y 104d,19 (4-0-15 21.05%),10 (0.53),←,
21,"Longmuir, Troy",21y 345d,35 (11-0-24 31.43%),10 (0.29),18 (6-0-12 33.33%),7 (0.39)
8,"McManus, Shaun",25y 85d,85 (26-0-59 30.59%),50 (0.59),←,
3,"Metropolis, Daniel",29y 49d,113 (57-1-55 50.88%),48 (0.42),5 (0-0-5 0.00%),2 (0.40)
6,"Modra, Tony",32y 65d,160 (66-1-93 41.56%),576 (3.60),42 (11-0-31 26.19%),136 (3.24)
23,"Parker, Shane",28y 76d,112 (37-0-75 33.04%),7 (0.06),←,
29,"Pavlich, Matthew",19y 125d,24 (6-0-18 25.00%),25 (1.04),←,
27,"Schell, Daniel",21y 105d,7 (1-0-6 14.29%),1 (0.14),←,
33,"Shipp, Andrew",21y 299d,26 (7-0-19 26.92%),16 (0.62),←,
Totals,Totals,24y 91d,1408 (551-5-852 39.13%),1222 (0.87),,
C,"Drum, Damian",40y 281d,50 (13-0-37 26.00%),,←,
