Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Sydney Games (W-D-L W%),Sydney Goals (Ave.)
19,"Armstrong, Tony",22y 282d,20 (12-0-8 60.00%),2 (0.10),6 (6-0-0 100.00%),2 (0.33)
14,"Bird, Craig",23y 168d,76 (42-1-33 55.92%),31 (0.41),←,
24,"Bolton, Jude",32y 114d,293 (161-4-128 55.63%),156 (0.53),←,
13,"Everitt, Andrejs",23y 116d,57 (35-2-20 63.16%),24 (0.42),21 (13-1-7 64.29%),16 (0.76)
37,"Goodes, Adam",32y 181d,308 (169-4-135 55.52%),369 (1.20),←,
39,"Grundy, Heath",26y 35d,104 (59-1-44 57.21%),20 (0.19),←,
4,"Hannebery, Dan",21y 134d,66 (39-1-26 59.85%),20 (0.30),←,
15,"Jack, Kieren",25y 9d,103 (55-2-46 54.37%),68 (0.66),←,
32,"Jetta, Lewis",23y 64d,54 (33-1-20 62.04%),48 (0.89),←,
34,"Johnson, Alex",20y 127d,34 (23-0-11 67.65%),1 (0.03),←,
12,"Kennedy, Josh",24y 17d,75 (43-1-31 58.00%),41 (0.55),62 (38-1-23 62.10%),37 (0.60)
9,"Malceski, Nick",27y 327d,115 (73-1-41 63.91%),50 (0.43),←,
21,"McGlynn, Ben",26y 336d,95 (54-1-40 57.37%),100 (1.05),51 (31-1-19 61.76%),72 (1.41)
3,"McVeigh, Jarrad",27y 91d,183 (106-3-74 58.74%),131 (0.72),←,
41,"Mumford, Shane",26y 2d,68 (47-1-20 69.85%),22 (0.32),47 (30-1-16 64.89%),19 (0.40)
5,"OKeefe, Ryan",31y 165d,246 (139-3-104 57.11%),240 (0.98),←,
38,"Pyke, Mike",28y 105d,35 (19-0-16 54.29%),8 (0.23),←,
20,"Reid, Sam",20y 193d,38 (24-1-13 64.47%),44 (1.16),←,
25,"Richards, Ted",29y 178d,170 (97-3-70 57.94%),31 (0.18),137 (78-3-56 58.03%),12 (0.09)
30,"Roberts-Thomson, Lewis",28y 303d,159 (92-1-66 58.18%),34 (0.21),←,
2,"Shaw, Rhyce",30y 265d,176 (92-1-83 52.56%),41 (0.23),82 (44-1-37 54.27%),21 (0.26)
40,"Smith, Nick",24y 25d,64 (34-1-29 53.91%),8 (0.13),←,
Totals,Totals,26y 64d,2539 (1448-33-1058 57.03%),1489 (0.59),,
C,"Longmire, John",41y 189d,38 (24-1-13 64.47%),,←,
