Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Carlton Games (W-D-L W%),Carlton Goals (Ave.)
19,"Betts, Eddie",18y 126d,2 (1-0-1 50.00%),5 (2.50),←,
16,"Camporeale, Scott",29y 233d,214 (112-0-102 52.34%),193 (0.90),←,
44,"Carrazzo, Andrew",21y 107d,4 (3-0-1 75.00%),,←,
7,"Davies, Justin",21y 268d,33 (10-0-23 30.30%),17 (0.52),←,
26,"De Luca, Adrian",22y 321d,24 (11-0-13 45.83%),11 (0.46),←,
25,"Fevola, Brendan",24y 71d,85 (37-0-48 43.53%),200 (2.35),←,
11,"French, Barnaby",29y 127d,100 (46-1-53 46.50%),28 (0.28),38 (12-0-26 31.58%),8 (0.21)
33,"Houlihan, Ryan",23y 70d,99 (39-0-60 39.39%),75 (0.76),←,
43,"Koutoufides, Anthony",32y 73d,229 (128-1-100 56.11%),197 (0.86),←,
12,"Lappin, Matthew",29y 43d,194 (89-1-104 46.13%),197 (1.02),139 (61-0-78 43.88%),171 (1.23)
20,"McGrath, Cory",26y 56d,42 (26-0-16 61.90%),16 (0.38),14 (8-0-6 57.14%),2 (0.14)
3,"Morrell, Digby",25y 173d,63 (31-1-31 50.00%),51 (0.81),23 (11-0-12 47.83%),4 (0.17)
37,"Norman, Karl",21y 306d,24 (9-0-15 37.50%),5 (0.21),←,
28,"Prendergast, Ian",24y 211d,51 (17-0-34 33.33%),13 (0.25),←,
29,"Scotland, Heath",24y 254d,77 (34-0-43 44.16%),25 (0.32),24 (11-0-13 45.83%),13 (0.54)
6,"Simpson, Kade",20y 331d,7 (4-0-3 57.14%),1 (0.14),←,
36,"Sporn, Trent",22y 190d,32 (8-0-24 25.00%),5 (0.16),←,
24,"Stevens, Nick",25y 88d,149 (84-2-63 57.05%),87 (0.58),22 (10-0-12 45.45%),9 (0.41)
15,"Teague, David",23y 331d,57 (29-0-28 50.88%),5 (0.09),24 (11-0-13 45.83%),1 (0.04)
30,"Waite, Jarrad",22y 56d,31 (9-0-22 29.03%),20 (0.65),←,
8,"Whitnall, Lance",25y 221d,159 (79-0-80 49.69%),295 (1.86),←,
34,"Wiggins, Simon",22y 202d,51 (16-0-35 31.37%),11 (0.22),←,
Totals,Totals,24y 159d,1727 (822-6-899 47.60%),1457 (0.84),,
C,"Pagan, Denis",57y 189d,286 (165-0-121 57.69%),,46 (15-0-31 32.61%),
