Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
13,"Acres, Blake",9,4,7,16,,,,3.0,2.0,2.0,2.0,4.0,1.0,1.0,,6.0,10.0,,1.0,,,,86.0
37,"Boyd, Jordan",13,5,3,16,,,,3.0,6.0,,,3.0,1.0,1.0,,4.0,9.0,,,4.0,,,81.0
16 ↓,"Carroll, Jack",5,2,,5,,,,1.0,,,,,,,,1.0,4.0,,,,,,56.0
39,"Cincotta, Alex",7,2,3,10,2,,,1.0,,3.0,1.0,3.0,,1.0,,3.0,7.0,,,,1.0,,93.0
2,"Cowan, Lachlan",11,6,4,15,,,,3.0,5.0,2.0,1.0,2.0,,,,4.0,11.0,,,2.0,,,83.0
9,"Cripps, Patrick",7,,12,19,,,1.0,6.0,2.0,3.0,7.0,5.0,1.0,3.0,2.0,14.0,5.0,,,,,1.0,83.0
30,"Curnow, Charlie",9,5,2,11,2,2.0,,,,4.0,,1.0,1.0,,,5.0,7.0,2.0,2.0,4.0,,3.0,98.0
12,"De Koning, Tom",13,5,11,24,,,19.0,,2.0,7.0,11.0,3.0,2.0,1.0,,17.0,5.0,2.0,,3.0,,,76.0
19 ↑,"Durdin, Corey",1,1,2,3,1,,,,,,,,,,,2.0,1.0,1.0,1.0,,,,26.0
8,"Fogarty, Lachie",8,3,2,10,1,1.0,,,1.0,1.0,,1.0,,,,2.0,8.0,1.0,,,,1.0,76.0
29,"Hewett, George",13,3,10,23,1,,,7.0,3.0,3.0,3.0,3.0,2.0,1.0,,9.0,13.0,,1.0,,,2.0,77.0
20,"Hollands, Elijah",14,7,5,19,3,,,2.0,3.0,3.0,4.0,2.0,,1.0,3.0,7.0,12.0,,2.0,,,1.0,75.0
4,"Hollands, Oliver",6,3,4,10,,,,2.0,1.0,,1.0,1.0,1.0,,,5.0,5.0,,,1.0,,,87.0
17,"Kemp, Brodie",13,10,1,14,,,,4.0,5.0,,,5.0,,3.0,,2.0,11.0,,,2.0,,,94.0
7,"Kennedy, Matthew",12,5,7,19,,,,2.0,,4.0,1.0,7.0,2.0,2.0,,8.0,10.0,,,1.0,,,77.0
11,"McGovern, Mitch",12,3,2,14,1,,,2.0,2.0,2.0,,,2.0,,,5.0,8.0,,,2.0,,,65.0
10,"McKay, Harry",6,3,2,8,1,,3.0,3.0,1.0,,,2.0,1.0,1.0,,5.0,4.0,1.0,,5.0,,,74.0
24,"Newman, Nic",18,9,3,21,,1.0,,2.0,8.0,1.0,1.0,6.0,,3.0,,2.0,16.0,,,4.0,,,92.0
44,"Owies, Matthew",6,3,1,7,1,,,3.0,,2.0,,3.0,,2.0,,,5.0,,1.0,2.0,,1.0,73.0
42,"Saad, Adam",14,6,6,20,,,,4.0,4.0,1.0,3.0,3.0,1.0,1.0,,7.0,12.0,,,5.0,4.0,,78.0
18,"Walsh, Sam",10,4,12,22,,1.0,,6.0,1.0,1.0,3.0,5.0,,4.0,,13.0,10.0,,1.0,1.0,,,72.0
23,"Weitering, Jacob",11,6,2,13,,,,2.0,4.0,,1.0,3.0,,,,6.0,7.0,1.0,,6.0,,,100.0
6,"Williams, Zac",7,4,5,12,2,,,2.0,,2.0,,1.0,,,,8.0,5.0,,1.0,,,2.0,77.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,225,99,106,331,15,6.0,23.0,58.0,50.0,41.0,39.0,63.0,15.0,25.0,5.0,135.0,185.0,8.0,10.0,42.0,5.0,11.0,
Opposition,Opposition,201,84,165,366,9,16.0,48.0,79.0,26.0,60.0,33.0,51.0,25.0,15.0,1.0,120.0,243.0,7.0,14.0,50.0,5.0,8.0,
