North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),North Melbourne Games (W-D-L W%),North Melbourne Goals (Ave.)
15,"Abraham, Winston",23y 216d,44 (22-0-22 50.00%),66 (1.50),6 (4-0-2 66.67%),11 (1.83)
33,"Allison, Brett",29y 342d,202 (110-1-91 54.70%),258 (1.28),←,
14,"Anderson, Brady",22y 325d,6 (4-0-2 66.67%),,←,
11,"Archer, Glenn",25y 40d,123 (77-0-46 62.60%),85 (0.69),←,
26,"Bell, Peter",22y 63d,56 (35-0-21 62.50%),53 (0.95),54 (35-0-19 64.81%),51 (0.94)
12,"Blakey, John",31y 283d,255 (127-0-128 49.80%),78 (0.31),120 (75-0-45 62.50%),40 (0.33)
16,"Capuano, Mathew",22y 243d,41 (29-0-12 70.73%),12 (0.29),←,
18,"Carey, Wayne",26y 341d,168 (100-0-68 59.52%),420 (2.50),←,
45,"Cochrane, Stuart",19y 287d,1 (1-0-0 100.00%),,←,
6,"Grant, Shannon",21y 14d,64 (36-1-27 57.03%),52 (0.81),6 (4-0-2 66.67%),14 (2.33)
29,"Harvey, Brent",19y 354d,22 (14-0-8 63.64%),18 (0.82),←,
21,"Hewitt, Evan",19y 300d,7 (4-0-3 57.14%),7 (1.00),←,
4,"Martyn, Mick",29y 245d,207 (116-1-90 56.28%),14 (0.07),←,
5,"McCartney, Jason",24y 50d,81 (38-0-43 46.91%),48 (0.59),6 (4-0-2 66.67%),
31,"McKernan, Corey",24y 135d,97 (65-0-32 67.01%),103 (1.06),←,
20,"Mellington, Anthony",23y 280d,41 (9-0-32 21.95%),42 (1.02),17 (8-0-9 47.06%),18 (1.06)
28,"Pickett, Byron",20y 265d,7 (4-0-3 57.14%),,←,
8,"Scott, Robert",29y 63d,212 (127-1-84 60.14%),209 (0.99),80 (52-0-28 65.00%),45 (0.56)
24,"Sholl, Craig",30y 124d,182 (105-0-77 57.69%),108 (0.59),←,
37,"Simpson, Adam",22y 76d,50 (35-0-15 70.00%),23 (0.46),←,
10,"Stevens, Anthony",26y 305d,162 (96-0-66 59.26%),78 (0.48),←,
30,"Welsh, Scott",19y 147d,8 (5-0-3 62.50%),3 (0.38),←,
Totals,Totals,24y 138d,2036 (1159-4-873 56.93%),1677 (0.82),,
C,"Pagan, Denis",50y 221d,126 (80-0-46 63.49%),,←,
