Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
29,"Ablett, Gary",11,4,19,30,,1.0,,1.0,3.0,3.0,3.0,1.0,1.0,,,18.0,13.0,1.0,,,4.0,,86.0
3,"Bartel, Jimmy",22,10,13,35,1,,,6.0,4.0,5.0,3.0,2.0,2.0,1.0,3.0,9.0,27.0,2.0,,5.0,1.0,,93.0
24,"Blake, Mark",8,9,7,15,,1.0,13.0,,,5.0,,1.0,,,,,15.0,,,,1.0,1.0,64.0
17,"Byrnes, Shannon",10,6,6,16,1,1.0,,2.0,,3.0,,1.0,1.0,1.0,,6.0,10.0,,,1.0,,1.0,79.0
35,"Chapman, Paul",13,9,12,25,1,2.0,,2.0,,7.0,,6.0,,3.0,2.0,5.0,21.0,,1.0,,5.0,2.0,79.0
11,"Corey, Joel",16,5,11,27,,,,4.0,2.0,6.0,3.0,,,,,6.0,21.0,,,3.0,,1.0,95.0
19,"Egan, Matthew",6,6,5,11,,,,2.0,3.0,,1.0,2.0,,1.0,,5.0,6.0,3.0,,6.0,,,100.0
44,"Enright, Corey",15,10,9,24,,,,,2.0,5.0,1.0,4.0,,2.0,,3.0,22.0,,1.0,5.0,1.0,1.0,87.0
26,"Hawkins, Tom",7,5,2,9,4,1.0,,2.0,,2.0,,2.0,3.0,,,5.0,5.0,1.0,4.0,1.0,,1.0,81.0
8,"Hunt, Josh",9,4,7,16,,,,1.0,4.0,1.0,,5.0,,2.0,,6.0,11.0,,,7.0,1.0,,88.0
28,"Johnson, David",15,7,5,20,,,,2.0,,4.0,,2.0,1.0,1.0,,4.0,16.0,1.0,,3.0,2.0,1.0,87.0
9,"Kelly, James",9,1,7,16,,1.0,,4.0,,1.0,3.0,,2.0,,,9.0,7.0,,,1.0,,,80.0
45,"Ling, Cameron",9,9,16,25,1,,,,2.0,3.0,4.0,1.0,,1.0,1.0,10.0,16.0,,1.0,1.0,,,87.0
4,"Mackie, Andrew",6,4,1,7,,,,,2.0,1.0,,1.0,,,,1.0,6.0,,2.0,5.0,,,74.0
39,"Milburn, Darren",10,8,9,19,1,2.0,,3.0,1.0,1.0,1.0,3.0,,1.0,,4.0,15.0,,2.0,4.0,3.0,2.0,80.0
21,"Mooney, Cameron",7,11,5,12,1,3.0,,2.0,,2.0,,1.0,,1.0,,1.0,11.0,1.0,4.0,4.0,,,86.0
6,"Ottens, Brad",5,6,4,9,1,1.0,10.0,2.0,,1.0,2.0,3.0,,1.0,,5.0,4.0,2.0,3.0,2.0,,,62.0
32,"Prismall, Brent",14,6,9,23,3,,,,,4.0,,,,,,5.0,16.0,,2.0,,,1.0,76.0
30,"Scarlett, Matthew",9,4,4,13,,1.0,,3.0,4.0,1.0,,,,,,2.0,11.0,,,2.0,2.0,,100.0
14,"Selwood, Joel",11,5,5,16,,1.0,,,2.0,3.0,1.0,1.0,2.0,1.0,,5.0,12.0,,,2.0,,1.0,57.0
5,"Varcoe, Travis",2,,,2,1,,,3.0,1.0,,,,,,,,2.0,,,3.0,1.0,,66.0
40,"Wojcinski, David",8,1,6,14,,,,2.0,2.0,3.0,,3.0,,1.0,,6.0,9.0,,,6.0,7.0,,93.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,4.0,,,,,,,,,,,,,,,,,
Totals,Totals,222,130,162,384,15,19.0,23.0,41.0,32.0,61.0,22.0,39.0,12.0,17.0,6.0,115.0,276.0,11.0,20.0,61.0,28.0,12.0,
Opposition,Opposition,208,111,149,357,8,9.0,26.0,49.0,45.0,43.0,33.0,45.0,17.0,12.0,,110.0,246.0,8.0,11.0,45.0,20.0,7.0,
