Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Sydney Games (W-D-L W%),Sydney Goals (Ave.)
36,"Aliir, Aliir",25y 317d,56 (27-0-29 48.21%),4 (0.07),←,
22,"Blakey, Nick",20y 142d,28 (10-0-18 35.71%),22 (0.79),←,
4,"Clarke, Ryan",23y 31d,57 (21-0-36 36.84%),10 (0.18),17 (4-0-13 23.53%),2 (0.12)
7,"Cunningham, Harry",26y 225d,120 (73-0-47 60.83%),48 (0.40),←,
34,"Dawson, Jordan",23y 100d,32 (12-0-20 37.50%),20 (0.63),←,
13,"Florent, Oliver",21y 362d,60 (28-0-32 46.67%),20 (0.33),←,
42,"Fox, Robbie",27y 93d,28 (9-0-19 32.14%),8 (0.29),←,
9,"Hayward, Will",21y 266d,60 (31-0-29 51.67%),67 (1.12),←,
29,"Hewett, George",24y 202d,99 (57-0-42 57.58%),32 (0.32),←,
44,"Lloyd, Jake",26y 302d,144 (90-0-54 62.50%),30 (0.21),←,
30,"McCartin, Tom",20y 201d,38 (18-0-20 47.37%),23 (0.61),←,
14,"Mills, Callum",23y 107d,84 (46-0-38 54.76%),3 (0.04),←,
38,"ORiordan, Colin",24y 280d,21 (8-0-13 38.10%),1 (0.05),←,
11,"Papley, Tom",24y 5d,89 (52-0-37 58.43%),135 (1.52),←,
26,"Parker, Luke",27y 267d,202 (126-1-75 62.62%),156 (0.77),←,
24,"Rampe, Dane",30y 46d,166 (105-1-60 63.55%),6 (0.04),←,
8,"Rowbottom, James",19y 303d,19 (6-0-13 31.58%),6 (0.32),←,
18,"Sinclair, Callum",30y 299d,105 (67-1-37 64.29%),60 (0.57),76 (45-0-31 59.21%),42 (0.55)
3,"Stephens, Dylan",19y 192d,2 (0-0-2 0.00%),,←,
33,"Stoddart, Ryley",20y 277d,6 (2-0-4 33.33%),1 (0.17),←,
37,"Taylor, Elijah",19y 78d,1 (0-0-1 0.00%),,←,
1,"Warner, Chad",19y 60d,2 (0-0-2 0.00%),,←,
Totals,Totals,23y 255d,1419 (788-3-628 55.53%),652 (0.46),,
C,"Longmire, John",49y 200d,225 (141-2-82 63.11%),,←,
