Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
14,"Cameron, Darcy",8,6,8,16,,,35.0,1.0,2.0,2.0,3.0,3.0,1.0,1.0,,10.0,7.0,3.0,,1.0,,1.0,84.0
25,"Crisp, Jack",10,4,17,27,1,,,7.0,,6.0,6.0,5.0,1.0,1.0,,11.0,18.0,,,2.0,,1.0,85.0
7,"Daicos, Josh",12,2,8,20,,1.0,,3.0,2.0,7.0,4.0,5.0,2.0,,,6.0,14.0,,,,1.0,,86.0
35,"Daicos, Nick",15,,14,29,2,2.0,,2.0,2.0,6.0,6.0,4.0,6.0,1.0,1.0,18.0,8.0,,,2.0,1.0,3.0,93.0
43,"Dean, Charlie",5,5,6,11,,,,1.0,4.0,,,2.0,1.0,1.0,,6.0,7.0,2.0,,6.0,,,93.0
17,"Frampton, Billy",2,1,3,5,,1.0,3.0,1.0,,1.0,,1.0,,,,2.0,3.0,1.0,,5.0,,,92.0
36,"Harrison, Harvey",5,2,5,10,1,,,1.0,1.0,2.0,1.0,1.0,1.0,,,3.0,8.0,,,,,1.0,78.0
23,"Hill, Bobby",9,7,1,10,5,,,1.0,,3.0,,2.0,,2.0,,3.0,7.0,2.0,6.0,2.0,1.0,,81.0
32,"Hoskin-Elliott, Will",10,2,6,16,1,,,3.0,1.0,1.0,2.0,7.0,,,,9.0,5.0,1.0,,1.0,,,83.0
38,"Howe, Jeremy",12,8,2,14,1,1.0,,,1.0,3.0,,3.0,,,,5.0,7.0,3.0,2.0,7.0,,,86.0
19,"Jiath, Tew",4,2,1,5,,,,3.0,1.0,1.0,,2.0,1.0,2.0,,1.0,4.0,,,,,1.0,61.0
15,"Kreuger, Nathan",5,2,1,6,1,2.0,2.0,2.0,,1.0,1.0,3.0,3.0,1.0,,6.0,1.0,1.0,1.0,1.0,,1.0,65.0
1,"Lipinski, Patrick",6,1,10,16,,,,5.0,,3.0,2.0,4.0,,,,7.0,9.0,,,2.0,,1.0,82.0
18 ↓,"Macrae, Finlay",3,,3,6,,,,,2.0,,2.0,2.0,,,,3.0,4.0,,,1.0,,,36.0
4,"Maynard, Brayden",11,3,6,17,,,,3.0,3.0,4.0,,3.0,,1.0,,7.0,10.0,,,5.0,,1.0,88.0
31,"McCreery, Beau",5,,5,10,1,,,7.0,1.0,1.0,1.0,3.0,,1.0,,4.0,6.0,,,,,,78.0
26 ↑,"McInnes, Reef",2,1,1,3,1,,,,,,,,1.0,,,2.0,1.0,,,,,,42.0
30,"Moore, Darcy",5,3,6,11,,,,1.0,3.0,,,2.0,,1.0,,4.0,6.0,,,9.0,,,97.0
9,"Noble, John",2,2,6,8,,,,5.0,1.0,,,1.0,2.0,,,3.0,6.0,,,,,,84.0
3,"Quaynor, Isaac",5,,7,12,,,,4.0,3.0,2.0,1.0,,1.0,,,5.0,6.0,,,1.0,,,86.0
8,"Schultz, Lachie",6,3,5,11,4,1.0,,2.0,,1.0,1.0,,2.0,,,6.0,4.0,1.0,2.0,2.0,,,79.0
22,"Sidebottom, Steele",9,,14,23,,1.0,,6.0,3.0,3.0,6.0,2.0,2.0,,,15.0,10.0,,,5.0,,1.0,86.0
33,"Sullivan, Lachlan",5,2,9,14,,1.0,,3.0,1.0,1.0,2.0,4.0,,2.0,,6.0,9.0,,,,,,55.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,156,56,144,300,18,11.0,40.0,61.0,31.0,48.0,38.0,59.0,24.0,14.0,1.0,142.0,160.0,14.0,11.0,52.0,3.0,11.0,
Opposition,Opposition,228,101,140,368,19,4.0,36.0,62.0,30.0,51.0,40.0,65.0,14.0,24.0,5.0,145.0,218.0,10.0,16.0,28.0,1.0,12.0,
