Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
11,"Archer, Glenn",11,4,1,12,,,,1.0,2.0,2.0,,2.0,,1.0,,2.0,9.0,1.0,,2.0,,,100.0
16,"Brown, Leigh",4,1,3,7,,2.0,,3.0,2.0,2.0,,2.0,1.0,2.0,,3.0,4.0,,,3.0,2.0,1.0,100.0
2,"Colbert, Leigh",3,1,3,6,,,,2.0,1.0,,,1.0,,1.0,,2.0,4.0,,,5.0,,,76.0
24,"Firrito, Michael",7,6,5,12,,,,1.0,2.0,1.0,,4.0,,2.0,,5.0,7.0,1.0,,1.0,1.0,,100.0
6,"Grant, Shannon",14,6,4,18,,,,1.0,,5.0,3.0,3.0,1.0,,,5.0,13.0,,,1.0,1.0,1.0,89.0
31,"Hale, David",7,4,6,13,,,18.0,3.0,1.0,1.0,7.0,1.0,4.0,1.0,,9.0,4.0,1.0,,3.0,,,67.0
39,"Harding, Leigh",6,,1,7,1,,,3.0,2.0,1.0,1.0,1.0,3.0,,,4.0,4.0,,,1.0,1.0,,70.0
4,"Harris, Daniel",12,3,6,18,,,,5.0,,1.0,6.0,1.0,,1.0,,11.0,7.0,,,3.0,,,79.0
29,"Harvey, Brent",14,3,8,22,,1.0,,2.0,2.0,4.0,5.0,6.0,2.0,2.0,,8.0,13.0,,,4.0,3.0,,96.0
21,"Jones, Corey",10,5,6,16,3,2.0,1.0,4.0,1.0,3.0,1.0,,1.0,,,10.0,6.0,,1.0,2.0,,,99.0
35,"Makepeace, Troy",6,1,1,7,,,,2.0,7.0,,1.0,1.0,1.0,,,4.0,3.0,,,2.0,2.0,,80.0
20,"Petrie, Drew",3,1,1,4,,,7.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,,2.0,1.0,,,,,1.0,40.0
25,"Picioane, Lance",4,4,2,6,1,,,1.0,,1.0,,,,,,,6.0,,,,,,44.0
3,"Rawlings, Brady",5,2,6,11,1,2.0,,1.0,,2.0,1.0,1.0,,1.0,,2.0,8.0,,2.0,1.0,,,71.0
26,"Rocca, Saverio",3,2,1,4,2,,1.0,1.0,,1.0,,1.0,,1.0,,3.0,1.0,1.0,2.0,2.0,,1.0,83.0
7,"Simpson, Adam",10,2,5,15,,,1.0,5.0,1.0,1.0,4.0,2.0,,1.0,,6.0,8.0,,,1.0,,,84.0
9,"Sinclair, Jess",12,5,8,20,,,,4.0,6.0,2.0,2.0,3.0,1.0,,,7.0,14.0,,,1.0,,,87.0
12,"Stevens, Michael",7,1,2,9,,,,1.0,4.0,1.0,,2.0,,,,2.0,7.0,,,2.0,3.0,1.0,83.0
23,"Thompson, Nathan",7,6,4,11,2,1.0,,,,2.0,,,,,,4.0,7.0,1.0,4.0,1.0,,,95.0
14,"Urch, Callum",5,3,2,7,,,,1.0,,2.0,2.0,2.0,1.0,,,2.0,4.0,,,2.0,,,62.0
36,"Watt, Shannon",5,3,1,6,,,,,1.0,,,2.0,,,,2.0,2.0,2.0,,8.0,,,100.0
8,"Wells, Daniel",11,6,11,22,1,,,2.0,2.0,2.0,5.0,4.0,,1.0,,8.0,13.0,,,2.0,2.0,1.0,96.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,166,69,87,253,11,11.0,28.0,46.0,35.0,35.0,40.0,40.0,16.0,15.0,,101.0,145.0,7.0,9.0,47.0,15.0,6.0,
Opposition,Opposition,223,126,128,351,26,8.0,40.0,31.0,24.0,61.0,42.0,34.0,15.0,16.0,,118.0,237.0,13.0,26.0,40.0,9.0,14.0,
