Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
22,"Breust, Luke",8,4,9,17,,1.0,,3.0,,3.0,1.0,1.0,,,,13.0,7.0,1.0,1.0,2.0,1.0,2.0,88.0
9,"Burgoyne, Shaun",14,7,5,19,,,,2.0,4.0,1.0,,2.0,1.0,,,4.0,13.0,,,3.0,,,86.0
12,"Frawley, James",10,4,5,15,,,,4.0,3.0,,,2.0,1.0,1.0,,4.0,11.0,,,5.0,,,92.0
19,"Gunston, Jack",13,6,5,18,2,,,2.0,1.0,3.0,,5.0,,1.0,,3.0,13.0,1.0,1.0,3.0,,2.0,94.0
41,"Hanrahan, Oliver",9,4,5,14,1,1.0,,3.0,1.0,1.0,,,,,,1.0,13.0,,1.0,,1.0,,78.0
15,"Hardwick, Blake",10,2,5,15,,1.0,,3.0,5.0,,,3.0,,1.0,,4.0,6.0,,1.0,4.0,,,90.0
31,"Henderson, Ricky",13,7,9,22,,2.0,,2.0,4.0,3.0,1.0,1.0,,1.0,,3.0,18.0,,1.0,4.0,1.0,,83.0
17,"Howe, Daniel",15,10,8,23,,,,3.0,5.0,1.0,,,5.0,,,11.0,14.0,1.0,,3.0,,,80.0
4,"Impey, Jarman",2,1,,2,,,,,1.0,,,,,,,1.0,2.0,,,,,,21.0
8,"Lewis, Mitch",12,5,3,15,3,1.0,4.0,,,3.0,1.0,2.0,1.0,,,7.0,8.0,,4.0,3.0,,2.0,80.0
7,"McEvoy, Ben",5,4,8,13,,,44.0,2.0,1.0,,3.0,,2.0,,1.0,11.0,3.0,3.0,1.0,2.0,,1.0,82.0
11,"Nash, Conor",3,2,2,5,,,,1.0,,3.0,,1.0,,1.0,,1.0,4.0,,,2.0,,1.0,84.0
23,"OBrien, Tim",7,5,4,11,3,1.0,3.0,,,2.0,1.0,,1.0,,,5.0,5.0,2.0,3.0,2.0,,,84.0
10,"OMeara, Jaeger",14,3,13,27,,,,5.0,1.0,5.0,7.0,6.0,,4.0,,10.0,18.0,,,,,1.0,84.0
28,"Puopolo, Paul",6,2,7,13,,,,3.0,,3.0,,4.0,,2.0,,5.0,7.0,,1.0,,,3.0,85.0
21,"Scully, Tom",10,2,10,20,,,,3.0,1.0,3.0,,3.0,2.0,3.0,,8.0,12.0,,,2.0,2.0,,93.0
26,"Shiels, Liam",18,5,11,29,2,1.0,,9.0,,3.0,7.0,2.0,,1.0,3.0,13.0,17.0,,,3.0,1.0,,82.0
6,"Sicily, James",13,7,3,16,,,,,1.0,3.0,,2.0,1.0,2.0,,5.0,8.0,3.0,,2.0,,,90.0
16,"Smith, Isaac",14,9,7,21,,,,,4.0,3.0,,2.0,,2.0,,3.0,18.0,,,2.0,,,82.0
24,"Stratton, Ben",3,4,4,7,,,,1.0,2.0,,,1.0,,,,2.0,6.0,1.0,,5.0,,,85.0
20,"Wingard, Chad",11,1,10,21,,2.0,,4.0,,6.0,5.0,3.0,,2.0,,11.0,14.0,,,2.0,,,73.0
5,"Worpel, James",10,4,14,24,1,,,4.0,1.0,3.0,4.0,2.0,,1.0,,13.0,13.0,,1.0,1.0,,,86.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,220,98,147,367,12,13.0,51.0,54.0,35.0,49.0,30.0,42.0,14.0,22.0,4.0,138.0,230.0,12.0,15.0,50.0,6.0,12.0,
Opposition,Opposition,202,87,140,342,8,13.0,39.0,62.0,36.0,44.0,38.0,44.0,22.0,14.0,2.0,134.0,199.0,10.0,12.0,64.0,10.0,6.0,
