Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Adelaide Games (W-D-L W%),Adelaide Goals (Ave.)
8,"Bassett, Nathan",28y 131d,131 (66-0-65 50.38%),19 (0.15),←,
28,"Begley, James",24y 269d,59 (17-2-40 30.51%),9 (0.15),23 (11-0-12 47.83%),2 (0.09)
35,"Biglands, Rhett",27y 225d,90 (49-0-41 54.44%),32 (0.36),←,
11,"Doughty, Michael",25y 255d,57 (33-0-24 57.89%),20 (0.35),←,
9,"Edwards, Tyson",28y 254d,200 (103-0-97 51.50%),127 (0.63),←,
36,"Goodwin, Simon",28y 112d,149 (80-0-69 53.69%),84 (0.56),←,
37,"Hentschel, Trent",22y 113d,25 (12-0-13 48.00%),19 (0.76),←,
13,"Hudson, Ben",26y 52d,17 (8-0-9 47.06%),1 (0.06),←,
18,"Johncock, Graham",22y 178d,74 (40-0-34 54.05%),67 (0.91),←,
39,"Mattner, Martin",22y 254d,37 (20-0-17 54.05%),6 (0.16),←,
16,"McGregor, Ken",24y 78d,97 (46-0-51 47.42%),40 (0.41),←,
23,"McLeod, Andrew",28y 256d,219 (112-0-107 51.14%),230 (1.05),←,
22,"Perrie, Ian",26y 8d,73 (39-0-34 53.42%),73 (1.00),←,
33,"Reilly, Brent",21y 156d,25 (13-0-12 52.00%),9 (0.36),←,
32,"Ricciuto, Mark",29y 313d,266 (130-1-135 49.06%),216 (0.81),←,
25,"Rutten, Ben",21y 324d,15 (9-0-6 60.00%),3 (0.20),←,
12,"Shirley, Robert",24y 312d,55 (26-0-29 47.27%),9 (0.16),←,
14,"Skipworth, Hayden",22y 51d,21 (9-0-12 42.86%),11 (0.52),←,
5,"Thompson, Scott",22y 34d,42 (21-0-21 50.00%),20 (0.48),3 (3-0-0 100.00%),3 (1.00)
15,"Torney, Jason",27y 305d,150 (77-1-72 51.67%),24 (0.16),32 (18-0-14 56.25%),8 (0.25)
7,"van Berlo, Nathan",18y 315d,2 (2-0-0 100.00%),,←,
17,"Welsh, Scott",26y 131d,119 (69-0-50 57.98%),191 (1.61),83 (43-0-40 51.81%),161 (1.94)
Totals,Totals,25y 22d,1923 (981-4-938 51.01%),1210 (0.63),,
C,"Craig, Neil",49y 96d,13 (7-0-6 53.85%),,←,
