Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Fremantle Games (W-D-L W%),Fremantle Goals (Ave.)
32,"Bell, Peter",27y 105d,178 (103-0-75 57.87%),156 (0.88),55 (19-0-36 34.55%),36 (0.65)
9,"Carr, Matthew",24y 167d,83 (26-1-56 31.93%),35 (0.42),55 (19-0-36 34.55%),33 (0.60)
10,"Cook, Troy",26y 306d,121 (51-0-70 42.15%),55 (0.45),78 (27-0-51 34.62%),44 (0.56)
24,"Croad, Trent",23y 97d,115 (60-1-54 52.61%),135 (1.17),31 (16-0-15 51.61%),55 (1.77)
38,"Cunningham, Ben",21y 204d,27 (9-0-18 33.33%),17 (0.63),←,
14,"Grover, Antoni",23y 95d,51 (19-0-32 37.25%),6 (0.12),←,
42,"Haddrill, Robert",22y 137d,20 (10-0-10 50.00%),,←,
4,"Hasleby, Paul",22y 2d,75 (26-0-49 34.67%),58 (0.77),←,
28,"Koops, Steven",24y 325d,74 (30-0-44 40.54%),49 (0.66),←,
20,"Longmuir, Justin",22y 144d,68 (23-0-45 33.82%),93 (1.37),←,
8,"McManus, Shaun",27y 125d,135 (45-0-90 33.33%),66 (0.49),←,
18,"McPharlin, Luke",21y 195d,24 (13-0-11 54.17%),10 (0.42),12 (5-0-7 41.67%),7 (0.58)
34,"Medhurst, Paul",21y 185d,32 (16-0-16 50.00%),61 (1.91),←,
29,"Pavlich, Matthew",21y 165d,73 (25-0-48 34.25%),70 (0.96),←,
12,"Polak, Graham",18y 363d,17 (11-0-6 64.71%),,←,
31,"Sandilands, Aaron",20y 190d,9 (7-0-2 77.78%),4 (0.44),←,
3,"Schammer, Byron",17y 358d,8 (6-0-2 75.00%),1 (0.13),←,
35,"Siegert, Andrew",21y 147d,24 (10-0-14 41.67%),1 (0.04),←,
2,"Simmonds, Troy",24y 336d,72 (36-0-36 50.00%),23 (0.32),32 (16-0-16 50.00%),16 (0.50)
22,"Thornton, Scott",20y 276d,3 (2-0-1 66.67%),,←,
19,"Walker, James",24y 150d,87 (29-0-58 33.33%),9 (0.10),←,
6,"Woods, Dion",21y 140d,30 (13-0-17 43.33%),4 (0.13),←,
Totals,Totals,22y 274d,1326 (570-2-754 42.99%),853 (0.64),,
C,"Connolly, Chris",40y 81d,35 (18-0-17 51.43%),,34 (17-0-17 50.00%),
