Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
23,"Bode, Matthew",4,,2,6,2,,,1.0,,1.0,,,,1.0,,3.0,3.0,,,,,,
3,"Breuer, Shayne",6,5,12,18,1,,1.0,2.0,1.0,4.0,2.0,4.0,,1.0,,6.0,11.0,1.0,1.0,2.0,,,
26,"Burgoyne, Peter",6,2,7,13,1,,,,1.0,2.0,1.0,1.0,1.0,1.0,,5.0,10.0,,,,1.0,,
7,"Chalmers, Brett",1,1,,1,,,10.0,1.0,,1.0,,,,2.0,,,1.0,,,,,,
12,"Cockatoo-Collins, Che",9,4,4,13,1,1.0,,1.0,,1.0,3.0,1.0,1.0,2.0,,6.0,8.0,,,,1.0,,
35,"Cornes, Chad",2,2,,2,1,1.0,,1.0,,,,,,,,1.0,1.0,1.0,2.0,1.0,,,
28,"Daniels, Stephen",8,2,3,11,,,1.0,2.0,,1.0,1.0,1.0,1.0,,,4.0,8.0,,,1.0,,,
37,"Dew, Stuart",6,3,5,11,1,,,2.0,,6.0,,1.0,1.0,2.0,,8.0,3.0,1.0,,,,,
8,"Francis, Fabian",13,5,2,15,,,,8.0,5.0,1.0,,2.0,2.0,,,6.0,9.0,,,,4.0,,
10,"Francou, Josh",20,3,13,33,1,,,1.0,4.0,4.0,11.0,1.0,3.0,,,15.0,19.0,,,1.0,,,
31,"French, Barnaby",4,4,13,17,1,,23.0,1.0,1.0,,7.0,,2.0,,,12.0,6.0,1.0,1.0,,,,
18,"Harwood, Mark",2,1,,2,2,,,,,,,,,,,2.0,,1.0,1.0,,,,
29,"Kingsley, Adam",14,7,7,21,,,,,3.0,2.0,,1.0,2.0,,,6.0,14.0,,,,,,
9,"Lyle, Brayden",19,6,4,23,,,,1.0,,6.0,3.0,2.0,2.0,,,9.0,15.0,,,,,,
33,"Mead, Darren",8,5,5,13,,,1.0,1.0,1.0,,,1.0,,,,4.0,7.0,,,2.0,,,
4,"Naish, Chris",2,,1,3,2,,,,,1.0,,,1.0,,,1.0,2.0,,,,,,
14,"Paxman, Stephen",6,1,1,7,,,,1.0,5.0,,1.0,3.0,2.0,2.0,,5.0,2.0,,,,1.0,,
27,"Poulton, Jared",9,3,3,12,1,2.0,,,,3.0,,3.0,2.0,,,7.0,5.0,,1.0,1.0,,,
6,"Schofield, Jarrad",23,10,4,27,1,1.0,,,2.0,14.0,3.0,1.0,,3.0,3.0,4.0,24.0,,1.0,3.0,4.0,,
36,"Stevens, Nick",16,6,5,21,1,,,1.0,4.0,3.0,3.0,2.0,2.0,2.0,,6.0,14.0,1.0,1.0,3.0,,,
16,"Tredrea, Warren",14,12,9,23,3,1.0,1.0,1.0,,5.0,2.0,,2.0,,2.0,14.0,9.0,6.0,4.0,,,,
15,"Wilson, Michael",9,2,10,19,,,,1.0,,1.0,4.0,1.0,,1.0,,8.0,10.0,1.0,,1.0,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,5.0,,,,,,,,,,,,,,,,,
Totals,Totals,201,84,110,311,19,11.0,37.0,26.0,27.0,56.0,41.0,25.0,24.0,17.0,5.0,132.0,181.0,13.0,12.0,15.0,11.0,,
Opposition,Opposition,173,49,110,283,13,8.0,40.0,19.0,30.0,42.0,43.0,30.0,17.0,24.0,1.0,127.0,153.0,12.0,13.0,13.0,7.0,,
