Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Fremantle Games (W-D-L W%),Fremantle Goals (Ave.)
9,"Acres, Blake",26y 178d,103 (42-1-60 41.26%),32 (0.31),28 (13-0-15 46.43%),3 (0.11)
11,"Aish, James",26y 146d,122 (50-0-72 40.98%),24 (0.20),40 (17-0-23 42.50%),1 (0.03)
41,"Banfield, Bailey",24y 36d,41 (16-0-25 39.02%),15 (0.37),←,
8,"Brayshaw, Andrew",22y 146d,79 (32-0-47 40.51%),21 (0.27),←,
17,"Brodie, Will",23y 223d,28 (5-0-23 17.86%),3 (0.11),3 (2-0-1 66.67%),
27,"Chapman, Heath",20y 62d,9 (6-0-3 66.67%),1 (0.11),←,
6,"Clark, Jordan",21y 169d,35 (23-0-12 65.71%),16 (0.46),3 (2-0-1 66.67%),1 (0.33)
33,"Colyer, Travis",30y 222d,131 (62-1-68 47.71%),80 (0.61),44 (19-0-25 43.18%),26 (0.59)
36,"Cox, Brennan",23y 233d,61 (23-0-38 37.70%),27 (0.44),←,
28,"Erasmus, Neil",18y 122d,1 (1-0-0 100.00%),,←,
32,"Frederick, Michael",21y 321d,20 (11-0-9 55.00%),12 (0.60),←,
37,"Lobb, Rory",29y 53d,122 (64-2-56 53.28%),113 (0.93),48 (22-0-26 45.83%),49 (1.02)
22,"Meek, Lloyd",23y 346d,12 (6-0-6 50.00%),2 (0.17),←,
30,"ODriscoll, Nathan",19y 321d,2 (1-0-1 50.00%),2 (1.00),←,
25,"Pearce, Alex",26y 298d,66 (28-0-38 42.42%),3 (0.05),←,
13,"Ryan, Luke",26y 56d,88 (37-0-51 42.05%),3 (0.03),←,
5,"Schultz, Lachie",24y 124d,47 (20-0-27 42.55%),43 (0.91),←,
39,"Switkowski, Sam",25y 134d,35 (15-0-20 42.86%),18 (0.51),←,
20,"Taberner, Matthew",28y 290d,104 (49-0-55 47.12%),144 (1.38),←,
18,"Tucker, Darcy",25y 70d,97 (32-0-65 32.99%),34 (0.35),←,
31,"Walker, Brandon",19y 168d,11 (6-0-5 54.55%),,←,
10,"Walters, Michael",31y 86d,184 (89-1-94 48.64%),292 (1.59),←,
26,"Young, Hayden",20y 357d,16 (7-0-9 43.75%),,←,
Totals,Totals,24y 133d,1414 (625-5-784 44.20%),885 (0.63),,
C,"Graham, Jaymie",39y 56d,2 (2-0-0 100.00%),,1 (1-0-0 100.00%),
