Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
13,"Brunton, Neil",9,2,7,16,,,,,,,,,,,,,,,,,,,
26,"Caven, Peter",2,,1,3,,,,1.0,,,,,1.0,,,,,,,,,,
8,"Cresswell, Daryn",15,6,10,25,2,,,2.0,,,,,2.0,1.0,,,,,,,,,
5,"Daniels, Jayson",9,5,14,23,,,,1.0,,,,,,1.0,,,,,,,,,
18,"Direen, Scott",5,5,8,13,,,,,,,,,,,,,,,,,,,
6,"Dunkley, Andrew",6,5,3,9,,,1.0,3.0,,,,,1.0,,,,,,,,,,
29,"Garlick, Simon",2,,1,3,,1.0,,1.0,,,,,1.0,,,,,,,,,,
20,"Gaspar, Darren",5,,7,12,,1.0,1.0,2.0,,,,,,,,,,,,,,,
9,"Grant, Shannon",8,2,6,14,1,1.0,,2.0,,,,,2.0,,,,,,,,,,
25,"Gray, Troy",12,5,6,18,1,,,2.0,,,,,,1.0,,,,,,,,,
39,"Heuskes, Adam",15,5,5,20,,,,4.0,,,,,1.0,,,,,,,,,,
11,"Kappler, Darren",8,2,3,11,1,,,1.0,,,,,,1.0,,,,,,,,,
14,"Kelly, Paul",14,3,3,17,,,,2.0,,,,,,3.0,,,,,,,,,
3,"Lewis, Dale",13,3,3,16,,1.0,,,,,,,1.0,2.0,,,,,,,,,
4,"Lockett, Tony",8,7,2,10,5,2.0,,,,,,,,1.0,,,,,,,,,
34,"Luff, Troy",7,6,5,12,,,1.0,2.0,,,,,1.0,,,,,,,,,,
2,"McRae, Dean",14,4,7,21,4,1.0,,3.0,,,,,,3.0,,,,,,,,,
38,"OLoughlin, Michael",3,2,4,7,,1.0,,,,,,,,,,,,,,,,,
16,"Rocca, Anthony",1,,2,3,,,3.0,,,,,,1.0,,,,,,,,,,
1,"Roos, Paul",10,10,12,22,,,,1.0,,,,,1.0,,,,,,,,,,
15,"Stafford, Greg",4,5,7,11,,,6.0,1.0,,,,,,2.0,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,170,77,116,286,14,10.0,12.0,28.0,,,,,12.0,15.0,,,,,,,,,
Opposition,Opposition,190,60,109,299,17,17.0,21.0,35.0,,,,,15.0,12.0,6.0,,,,,,,,
