Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
12,"Astbury, David",8,7,6,14,,,,2.0,4.0,,,1.0,1.0,1.0,,4.0,9.0,,,9.0,,,98.0
48,"Baker, Liam",6,2,10,16,,,,1.0,2.0,1.0,,3.0,1.0,,,5.0,8.0,,,1.0,,,80.0
29,"Bolton, Shai",6,2,7,13,1,,,4.0,,3.0,1.0,5.0,1.0,3.0,,7.0,6.0,1.0,,2.0,1.0,3.0,89.0
35,"Broad, Nathan",2,1,,2,,,,,1.0,,,,,,,,1.0,,,5.0,2.0,,80.0
22,"Caddy, Josh",9,2,5,14,2,,,2.0,3.0,5.0,2.0,1.0,1.0,,,8.0,7.0,,,2.0,2.0,,79.0
11,"Castagna, Jason",10,4,4,14,1,,,3.0,,4.0,,1.0,,,,1.0,11.0,1.0,1.0,1.0,,1.0,83.0
9,"Cotchin, Trent",12,2,7,19,,1.0,,2.0,1.0,4.0,5.0,3.0,2.0,1.0,,10.0,9.0,,1.0,1.0,1.0,,66.0
10,"Edwards, Shane",13,6,16,29,1,,,6.0,2.0,2.0,8.0,6.0,2.0,1.0,,18.0,11.0,1.0,1.0,,,1.0,74.0
5,"Ellis, Brandon",11,4,6,17,,,,3.0,2.0,4.0,2.0,3.0,,1.0,,1.0,16.0,,,,2.0,,92.0
34,"Graham, Jack",7,1,7,14,,,,8.0,,5.0,,5.0,1.0,3.0,,7.0,7.0,,,1.0,,,82.0
2,"Grimes, Dylan",7,6,5,12,,,,1.0,7.0,,1.0,1.0,1.0,1.0,,5.0,5.0,4.0,,2.0,2.0,,90.0
14,"Houli, Bachar",8,3,7,15,,,,1.0,5.0,2.0,1.0,2.0,,1.0,,5.0,8.0,,,2.0,,,82.0
23,"Lambert, Kane",12,2,8,20,,,,5.0,3.0,5.0,2.0,5.0,,,,7.0,11.0,,,1.0,2.0,,90.0
19,"Lynch, Tom",7,6,5,12,2,,,1.0,,4.0,,2.0,2.0,,,10.0,5.0,3.0,2.0,3.0,,1.0,84.0
4,"Martin, Dustin",9,1,5,14,6,,,3.0,,2.0,3.0,10.0,2.0,7.0,,13.0,3.0,1.0,1.0,2.0,1.0,1.0,85.0
25,"Nankervis, Toby",1,,4,5,,,24.0,5.0,,,,3.0,,1.0,,3.0,3.0,,,6.0,,,61.0
3,"Prestia, Dion",15,2,17,32,,,,10.0,4.0,5.0,8.0,11.0,1.0,1.0,,19.0,13.0,,,2.0,,1.0,78.0
8,"Riewoldt, Jack",6,1,,6,3,,,4.0,,1.0,,3.0,3.0,1.0,,4.0,2.0,,1.0,5.0,,,96.0
17,"Rioli, Daniel",6,,1,7,2,1.0,,6.0,1.0,3.0,,1.0,2.0,,,5.0,4.0,,,1.0,3.0,,80.0
15,"Short, Jayden",13,3,2,15,,,,3.0,7.0,2.0,,2.0,,1.0,,1.0,10.0,,,,7.0,,81.0
47,"Soldo, Ivan",4,1,3,7,,,25.0,4.0,1.0,2.0,4.0,1.0,1.0,1.0,,5.0,1.0,,,1.0,,,59.0
1,"Vlastuin, Nick",14,3,4,18,,,,4.0,12.0,,2.0,2.0,1.0,1.0,,6.0,8.0,,,5.0,,,94.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,186,59,129,315,18,4.0,49.0,78.0,55.0,54.0,39.0,71.0,22.0,25.0,,144.0,158.0,11.0,7.0,52.0,23.0,8.0,
Opposition,Opposition,231,97,123,354,8,17.0,39.0,56.0,36.0,64.0,44.0,61.0,25.0,22.0,,157.0,206.0,18.0,13.0,55.0,2.0,8.0,
