Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Sydney Games (W-D-L W%),Sydney Goals (Ave.)
14,"Barling, Tim",24y 340d,23 (12-0-11 52.17%),3 (0.13),9 (6-0-3 66.67%),2 (0.22)
16,"Bolton, David",29y 318d,104 (54-0-50 51.92%),53 (0.51),76 (40-0-36 52.63%),42 (0.55)
41,"Brown, David",22y 284d,12 (5-0-7 41.67%),18 (1.50),←,
29,"Cordy, Neil",31y 49d,198 (80-0-118 40.40%),32 (0.16),59 (29-0-30 49.15%),4 (0.07)
6,"Eustice, Mark",27y 102d,122 (56-0-66 45.90%),53 (0.43),31 (15-0-16 48.39%),8 (0.26)
23,"Fell, Shane",22y 240d,8 (3-0-5 37.50%),23 (2.88),←,
9,"Henwood, Wayne",27y 224d,57 (29-0-28 50.88%),24 (0.42),←,
46,"Kellett, Mark",29y 302d,146 (54-1-91 37.33%),10 (0.07),28 (15-0-13 53.57%),
14,"Kennedy, Michael",26y 137d,65 (42-1-22 65.38%),7 (0.11),6 (2-0-4 33.33%),1 (0.17)
39,"Kerr, Robert",23y 69d,10 (5-0-5 50.00%),1 (0.10),4 (2-0-2 50.00%),1 (0.25)
10,"Mitchell, Barry",24y 171d,119 (59-0-60 49.58%),160 (1.34),←,
35,"Murphy, David",27y 277d,107 (52-0-55 48.60%),67 (0.63),←,
4,"Neagle, Merv",32y 81d,203 (126-1-76 62.32%),71 (0.35),56 (34-0-22 60.71%),19 (0.34)
17,"Potter, Craig",24y 128d,39 (22-0-17 56.41%),16 (0.41),←,
8,"Ryan, Matthew",22y 359d,52 (21-1-30 41.35%),51 (0.98),7 (2-0-5 28.57%),7 (1.00)
22,"Scott, Dion",20y 56d,4 (1-0-3 25.00%),,←,
15,"Toohey, Bernard",27y 98d,189 (101-0-88 53.44%),92 (0.49),95 (54-0-41 56.84%),57 (0.60)
20,"West, Jim",24y 45d,9 (3-0-6 33.33%),13 (1.44),←,
27,"Wheeler, Sanford",20y 51d,8 (2-0-6 25.00%),3 (0.38),←,
26,"Wright, Stephen",29y 82d,207 (98-0-109 47.34%),223 (1.08),←,
Totals,Totals,25y 335d,1682 (825-4-853 49.05%),920 (0.55),,
C,"Kinnear, Col",42y 229d,31 (14-0-17 45.16%),,←,
