North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),North Melbourne Games (W-D-L W%),North Melbourne Goals (Ave.)
18,"Atley, Shaun",24y 194d,133 (73-0-60 54.89%),17 (0.13),←,
50,"Brown, Ben",24y 126d,56 (36-0-20 64.29%),93 (1.66),←,
14,"Dumont, Trent",21y 269d,21 (6-0-15 28.57%),7 (0.33),←,
43,"Gibson, Sam",30y 303d,109 (63-0-46 57.80%),46 (0.42),←,
22,"Goldstein, Todd",28y 268d,172 (92-1-79 53.78%),93 (0.54),←,
6,"Hansen, Lachlan",28y 221d,139 (69-1-69 50.00%),76 (0.55),←,
39,"Hibberd, Mitchell",20y 184d,1 (0-0-1 0.00%),,←,
4,"Higgins, Shaun",29y 22d,163 (80-1-82 49.39%),178 (1.09),34 (22-0-12 64.71%),50 (1.47)
8,"Hrovat, Nathan",22y 292d,31 (14-0-17 45.16%),15 (0.48),1 (0-0-1 0.00%),1 (1.00)
34,"Macmillan, Jamie",25y 184d,105 (57-0-48 54.29%),41 (0.39),←,
11,"McDonald, Luke",22y 45d,53 (33-0-20 62.26%),3 (0.06),←,
42,"Mountford, Declan",20y 41d,1 (0-0-1 0.00%),,←,
31,"Preuss, Braydon",21y 283d,1 (0-0-1 0.00%),1 (1.00),←,
21,"Simpkin, Jy",19y 21d,1 (0-0-1 0.00%),,←,
9,"Swallow, Andrew",29y 297d,209 (107-1-101 51.44%),76 (0.36),←,
25,"Tarrant, Robbie",27y 335d,85 (44-0-41 51.76%),42 (0.49),←,
12,"Thomas, Lindsay",29y 26d,197 (98-2-97 50.25%),320 (1.62),←,
16,"Thompson, Scott",30y 321d,180 (90-2-88 50.56%),6 (0.03),←,
28,"Turner, Kayne",21y 85d,22 (14-0-8 63.64%),18 (0.82),←,
30,"Waite, Jarrad",34y 50d,222 (92-4-126 42.34%),324 (1.46),38 (26-0-12 68.42%),72 (1.89)
2,"Williams, Marley",23y 247d,69 (36-0-33 52.17%),6 (0.09),1 (0-0-1 0.00%),
7,"Ziebell, Jack",26y 26d,148 (75-0-73 50.68%),91 (0.61),←,
Totals,Totals,25y 208d,2118 (1079-12-1027 50.94%),1453 (0.69),,
C,"Scott, Brad",40y 327d,158 (85-0-73 53.80%),,←,
