Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Sydney Games (W-D-L W%),Sydney Goals (Ave.)
20,"Ablett, Luke",23y 235d,69 (41-0-28 59.42%),18 (0.26),←,
21,"Barry, Leo",29y 57d,186 (107-0-79 57.53%),50 (0.27),←,
42,"Bevan, Paul",21y 291d,42 (25-0-17 59.52%),10 (0.24),←,
6,"Bolton, Craig",26y 45d,117 (71-0-46 60.68%),20 (0.17),88 (54-0-34 61.36%),10 (0.11)
24,"Bolton, Jude",26y 122d,154 (83-1-70 54.22%),76 (0.49),←,
32,"Buchanan, Amon",23y 278d,63 (37-0-26 58.73%),29 (0.46),←,
26,"Dempster, Sean",22y 176d,30 (19-0-11 63.33%),3 (0.10),←,
12,"Fosdike, Nic",26y 139d,131 (69-1-61 53.05%),57 (0.44),←,
37,"Goodes, Adam",26y 188d,176 (95-1-80 54.26%),180 (1.02),←,
1,"Hall, Barry",29y 157d,194 (95-2-97 49.48%),465 (2.40),106 (61-1-44 58.02%),321 (3.03)
16,"Jolly, Darren",24y 251d,87 (45-0-42 51.72%),21 (0.24),39 (25-0-14 64.10%),10 (0.26)
17,"Kennelly, Tadhg",25y 14d,113 (68-0-45 60.18%),27 (0.24),←,
31,"Kirk, Brett",29y 263d,138 (77-1-60 56.16%),57 (0.41),←,
4,"Mathews, Ben",27y 228d,168 (92-1-75 55.06%),33 (0.20),←,
3,"McVeigh, Jarrad",21y 99d,48 (28-0-20 58.33%),25 (0.52),←,
5,"OKeefe, Ryan",25y 172d,108 (63-0-45 58.33%),115 (1.06),←,
19,"OLoughlin, Michael",29y 145d,237 (135-2-100 57.38%),396 (1.67),←,
47,"Phillips, Simon",19y 101d,1 (0-0-1 0.00%),,←,
25,"Richards, Ted",23y 185d,46 (26-0-20 56.52%),21 (0.46),13 (7-0-6 53.85%),2 (0.15)
30,"Roberts-Thomson, Lewis",22y 310d,63 (40-0-23 63.49%),7 (0.11),←,
13,"Schneider, Adam",22y 64d,67 (40-0-27 59.70%),66 (0.99),←,
38,"Vogels, Luke",23y 38d,14 (9-0-5 64.29%),9 (0.64),←,
Totals,Totals,24y 361d,2252 (1265-9-978 56.17%),1685 (0.75),,
C,"Roos, Paul",43y 18d,99 (61-0-38 61.62%),,←,
