Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Adelaide Games (W-D-L W%),Adelaide Goals (Ave.)
21,"Atkins, Rory",22y 319d,42 (32-0-10 76.19%),24 (0.57),←,
18,"Betts, Eddie",30y 182d,263 (125-3-135 48.10%),510 (1.94),79 (50-0-29 63.29%),220 (2.78)
16,"Brown, Luke",24y 247d,101 (60-0-41 59.41%),10 (0.10),←,
23,"Cameron, Charlie",22y 326d,59 (39-0-20 66.10%),75 (1.27),←,
2,"Crouch, Brad",23y 133d,47 (26-0-21 55.32%),14 (0.30),←,
44,"Crouch, Matt",22y 36d,57 (39-0-18 68.42%),12 (0.21),←,
26,"Douglas, Richard",30y 110d,205 (113-0-92 55.12%),139 (0.68),←,
20,"Greenwood, Hugh",25y 82d,2 (2-0-0 100.00%),3 (1.50),←,
15,"Hartigan, Kyle",25y 201d,61 (43-0-18 70.49%),1 (0.02),←,
24,"Jacobs, Sam",29y 47d,159 (89-0-70 55.97%),40 (0.25),142 (82-0-60 57.75%),37 (0.26)
4,"Jenkins, Josh",28y 108d,99 (59-0-40 59.60%),194 (1.96),←,
8,"Kelly, Jake",22y 126d,19 (12-0-7 63.16%),,←,
29,"Laird, Rory",23y 149d,86 (53-0-33 61.63%),8 (0.09),←,
6,"Lever, Jake",21y 83d,43 (30-0-13 69.77%),3 (0.07),←,
27,"Lynch, Tom",26y 254d,93 (60-0-33 64.52%),139 (1.49),87 (56-0-31 64.37%),135 (1.55)
14,"Mackay, David",28y 306d,172 (104-0-68 60.47%),51 (0.30),←,
30,"Milera, Wayne",19y 255d,17 (14-0-3 82.35%),11 (0.65),←,
22,"Otten, Andy",28y 12d,89 (49-0-40 55.06%),32 (0.36),←,
9,"Sloane, Rory",27y 71d,151 (89-0-62 58.94%),96 (0.64),←,
33,"Smith, Brodie",25y 133d,130 (80-0-50 61.54%),40 (0.31),←,
12,"Talia, Daniel",25y 237d,132 (80-0-52 60.61%),6 (0.05),←,
13,"Walker, Taylor",27y 32d,139 (80-0-59 57.55%),328 (2.36),←,
Totals,Totals,25y 173d,2166 (1278-3-885 59.00%),1736 (0.80),,
C,"Pyke, Don",48y 173d,34 (25-0-9 73.53%),,←,
