West Coast Player Details,West Coast Player Details,West Coast Player Details,West Coast Player Details,West Coast Player Details,West Coast Player Details,West Coast Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),West Coast Games (W-D-L W%),West Coast Goals (Ave.)
44,"Bennell, Jamie",24y 70d,74 (24-1-49 33.11%),24 (0.32),17 (8-0-9 47.06%),1 (0.06)
1,"Brown, Mitch",25y 242d,88 (34-0-54 38.64%),13 (0.15),←,
26,"Butler, Sam",28y 214d,118 (61-0-57 51.69%),13 (0.11),←,
20,"Cox, Dean",33y 15d,289 (143-1-145 49.65%),169 (0.58),←,
15,"Cripps, Jamie",22y 115d,48 (21-0-27 43.75%),53 (1.10),32 (13-0-19 40.63%),37 (1.16)
27,"Darling, Jack",22y 64d,88 (50-0-38 56.82%),154 (1.75),←,
3,"Gaff, Andrew",22y 61d,83 (46-0-37 55.42%),30 (0.36),←,
33,"Hill, Josh",25y 209d,115 (66-1-48 57.83%),143 (1.24),49 (27-0-22 55.10%),68 (1.39)
25,"Hurn, Shannon",26y 346d,150 (78-0-72 52.00%),43 (0.29),←,
34,"Hutchings, Mark",23y 83d,24 (10-0-14 41.67%),9 (0.38),←,
17,"Kennedy, Josh",26y 356d,138 (53-1-84 38.77%),276 (2.00),116 (50-0-66 43.10%),265 (2.28)
29,"Lycett, Scott",21y 324d,20 (9-0-11 45.00%),16 (0.80),←,
16,"Mackenzie, Eric",26y 89d,119 (52-0-67 43.70%),6 (0.05),←,
7,"Masten, Chris",25y 106d,116 (52-0-64 44.83%),51 (0.44),←,
35,"McGinnity, Patrick",25y 179d,79 (40-0-39 50.63%),18 (0.23),←,
42,"McGovern, Jeremy",22y 123d,11 (5-0-6 45.45%),13 (1.18),←,
9,"Naitanui, Nic",24y 104d,107 (55-0-52 51.40%),68 (0.64),←,
11,"Priddis, Matt",29y 148d,171 (80-0-91 46.78%),56 (0.33),←,
31,"Schofield, Will",25y 204d,109 (53-0-56 48.62%),19 (0.17),←,
4,"Sheed, Dom",19y 128d,9 (4-0-5 44.44%),1 (0.11),←,
13,"Shuey, Luke",24y 75d,84 (48-0-36 57.14%),73 (0.87),←,
32,"Tunbridge, Simon",21y 137d,6 (1-0-5 16.67%),4 (0.67),←,
Totals,Totals,24y 304d,2046 (985-4-1057 48.14%),1252 (0.61),,
C,"Simpson, Adam",38y 181d,20 (9-0-11 45.00%),,←,
