Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Brisbane Lions Games (W-D-L W%),Brisbane Lions Goals (Ave.)
12,"Akermanis, Jason",26y 47d,166 (103-4-59 63.25%),198 (1.19),128 (80-3-45 63.67%),154 (1.20)
10,"Ashcroft, Marcus",31y 199d,296 (139-5-152 47.80%),145 (0.49),144 (86-3-55 60.76%),61 (0.42)
20,"Black, Simon",24y 9d,103 (72-1-30 70.39%),79 (0.77),←,
36,"Bradshaw, Daniel",24y 142d,97 (59-2-36 61.86%),200 (2.06),94 (56-2-36 60.64%),200 (2.13)
1,"Caracella, Blake",26y 28d,128 (87-2-39 68.75%),151 (1.18),2 (1-1-0 75.00%),
19,"Charman, Jamie",20y 270d,25 (19-1-5 78.00%),4 (0.16),←,
32,"Hart, Shaun",31y 330d,231 (117-3-111 51.30%),153 (0.66),129 (80-2-47 62.79%),72 (0.56)
2,"Johnson, Chris",26y 317d,179 (81-3-95 46.09%),140 (0.78),120 (74-3-43 62.92%),73 (0.61)
44,"Lappin, Nigel",26y 295d,197 (114-4-79 58.88%),137 (0.70),136 (82-3-51 61.40%),97 (0.71)
23,"Leppitsch, Justin",27y 193d,166 (96-4-66 59.04%),180 (1.08),122 (74-3-45 61.89%),122 (1.00)
43,"McDonald, Beau",23y 160d,67 (46-1-20 69.40%),17 (0.25),←,
9,"McGrath, Ashley",19y 327d,12 (9-1-2 79.17%),,←,
15,"Michael, Mal",25y 292d,113 (62-1-50 55.31%),26 (0.23),52 (41-1-10 79.81%),3 (0.06)
35,"Morrison, Shane",22y 92d,4 (3-1-0 87.50%),,←,
8,"Notting, Tim",24y 173d,77 (55-1-21 72.08%),60 (0.78),←,
13,"Pike, Martin",30y 149d,191 (109-1-81 57.33%),80 (0.42),50 (39-1-10 79.00%),21 (0.42)
6,"Power, Luke",23y 94d,87 (59-1-27 68.39%),114 (1.31),←,
5,"Scott, Brad",26y 344d,99 (58-2-39 59.60%),33 (0.33),77 (50-2-25 66.23%),27 (0.35)
22,"Scott, Chris",26y 344d,171 (102-3-66 60.53%),64 (0.37),116 (75-2-39 65.52%),41 (0.35)
34,"Shattock, Aaron",22y 345d,35 (22-1-12 64.29%),7 (0.20),←,
3,"Voss, Michael",27y 279d,201 (118-2-81 59.20%),186 (0.93),122 (80-1-41 65.98%),114 (0.93)
33,"White, Darryl",29y 304d,225 (121-5-99 54.89%),160 (0.71),135 (82-3-50 61.85%),54 (0.40)
Totals,Totals,25y 331d,2870 (1651-49-1170 57.53%),2134 (0.74),,
C,"Matthews, Leigh",51y 42d,326 (198-6-122 61.66%),,102 (73-1-28 72.06%),
