St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),St Kilda Games (W-D-L W%),St Kilda Goals (Ave.)
10,"Baker, Steven",28y 337d,159 (77-2-80 49.06%),34 (0.21),←,
14,"Ball, Luke",24y 334d,127 (77-0-50 60.63%),56 (0.44),←,
27,"Blake, Jason",28y 40d,141 (72-2-67 51.77%),33 (0.23),←,
26,"Dal Santo, Nick",25y 61d,149 (83-2-64 56.38%),77 (0.52),←,
43,"Dawson, Zac",23y 61d,19 (9-0-10 47.37%),1 (0.05),5 (5-0-0 100.00%),1 (0.20)
40,"Eddy, Robert",21y 107d,14 (10-0-4 71.43%),4 (0.29),←,
25,"Fisher, Sam",26y 288d,101 (62-1-38 61.88%),9 (0.09),←,
15,"Gardiner, Michael",29y 293d,143 (75-2-66 53.15%),94 (0.66),14 (9-0-5 64.29%),7 (0.50)
42,"Geary, Jarryn",20y 305d,15 (10-0-5 66.67%),4 (0.27),←,
19,"Gilbert, Sam",22y 248d,44 (27-1-16 62.50%),11 (0.25),←,
18,"Goddard, Brendon",23y 339d,118 (72-0-46 61.02%),47 (0.40),←,
1,"Gram, Jason",24y 362d,82 (48-1-33 59.15%),41 (0.50),80 (47-1-32 59.38%),41 (0.51)
33,"Gwilt, James",22y 256d,31 (19-0-12 61.29%),8 (0.26),←,
7,"Hayes, Lenny",29y 100d,196 (90-3-103 46.68%),69 (0.35),←,
38,"Jones, Clinton",25y 81d,31 (21-1-9 69.35%),11 (0.35),←,
2,"King, Steven",30y 153d,220 (117-2-101 53.64%),82 (0.37),27 (18-0-9 66.67%),7 (0.26)
32,"McQualter, Andrew",22y 319d,40 (23-0-17 57.50%),11 (0.28),←,
44,"Milne, Stephen",29y 47d,170 (85-2-83 50.59%),343 (2.02),←,
11,"Montagna, Leigh",25y 173d,103 (62-1-40 60.68%),64 (0.62),←,
22,"Ray, Farren",23y 32d,80 (40-1-39 50.63%),33 (0.41),5 (5-0-0 100.00%),1 (0.20)
12,"Riewoldt, Nick",26y 189d,163 (85-2-76 52.76%),332 (2.04),←,
13,"Schneider, Adam",24y 347d,122 (75-1-46 61.89%),132 (1.08),24 (15-0-9 62.50%),33 (1.38)
Totals,Totals,25y 170d,2268 (1239-24-1005 54.63%),1496 (0.66),,
C,"Lyon, Ross",42y 167d,52 (30-1-21 58.65%),,←,
